REGION,DATE,HFE_TYPE,N,N_VALID,N_NEG,N_HIGH,DIST_FLOWN,DIST_ACHIEVED,HFE
BRA,2025-01-01,KEA,496,391,54,51,136518245524500300,1.3077088134410141e+17,0.04394987723051047
BRA,2025-01-01,KEP,698,618,52,28,186127977546923e3,182787528413227500,0.018275038580005232
BRA,2025-01-02,KEA,549,425,55,69,160438819866774100,152104024451252700,0.054796679085848954
BRA,2025-01-02,KEP,960,852,71,37,266454781020434300,262007737299750700,0.01697294807594152
BRA,2025-01-03,KEA,504,386,57,61,140221717995727980,133462809713458690,0.05064263442962513
BRA,2025-01-03,KEP,982,873,69,40,2.7487487588981802e+17,270277303900422240,0.01701057367025416
BRA,2025-01-04,KEA,509,415,53,41,155158569341310660,149207240921072480,0.039886324440422394
BRA,2025-01-04,KEP,863,767,58,38,244721683704355650,240933710543295460,0.0157220554671178
BRA,2025-01-05,KEA,511,390,62,59,143104617130334420,136519516232015710,0.04823560088747514
BRA,2025-01-05,KEP,849,752,60,37,235952769216611170,231928798554198900,0.0173500259023327
BRA,2025-01-06,KEA,555,442,60,53,155726461438882460,147573735091674500,0.05524510402981542
BRA,2025-01-06,KEP,995,890,66,39,282536689287515650,277789743963090600,0.017088267034998106
BRA,2025-01-07,KEA,590,468,52,70,171197433231109400,163140560825882900,0.049386077652543214
BRA,2025-01-07,KEP,991,884,68,39,2.8080344975944358e+17,276116639683613730,0.016974022576836445
BRA,2025-01-08,KEA,639,480,71,88,173143947574535500,164200351658032160,0.05446758077065206
BRA,2025-01-08,KEP,1020,917,68,35,285055968795680670,280274549734276130,0.01705976895132899
BRA,2025-01-09,KEA,574,452,67,55,160234360249550900,152184671939258180,0.05289421206299694
BRA,2025-01-09,KEP,999,889,74,36,281211523225394340,276510927936732100,0.016999672757012307
BRA,2025-01-10,KEA,254,205,25,24,75100629100290740,71735078993495270,0.04691637834678675
BRA,2025-01-10,KEP,991,883,67,41,2.7859615625822442e+17,273993580323780600,0.016798115959523185
BRA,2025-01-11,KEP,868,766,65,37,246422508436584860,242541627549477630,0.01600088581212944
BRA,2025-01-12,KEA,719,565,90,64,186227784628063870,180168313883878200,0.033632277582900105
BRA,2025-01-12,KEP,834,739,56,39,231445932164119360,227516303475131900,0.01727185537460607
BRA,2025-01-13,KEA,810,631,93,86,211607979346024030,204456699952088700,0.03497698728195808
BRA,2025-01-13,KEP,996,886,71,39,279244763522801730,274339050649368930,0.017881934277387046
BRA,2025-01-14,KEA,763,604,89,70,209415960512480800,203016936062144100,0.03151965828298153
BRA,2025-01-14,KEP,1003,883,76,44,2.8055248307519402e+17,275854836811282660,0.017029414159321465
BRA,2025-01-15,KEA,740,596,80,64,201995979393033630,195801222219024930,0.03163799032408088
BRA,2025-01-15,KEP,992,878,74,40,272229444026763360,2.6757798992921158e+17,0.017383545256402844
BRA,2025-01-16,KEA,719,554,73,92,173737508787161340,167915730880141020,0.034670830877518766
BRA,2025-01-16,KEP,986,877,68,41,276850188905104740,272076269753661250,0.017546253319945304
BRA,2025-01-17,KEA,681,521,72,88,170533184255530750,1.6488803816915322e+17,0.03423623780753804
BRA,2025-01-17,KEP,1009,893,74,42,280026107937873280,275304101262277060,0.017151966330852586
BRA,2025-01-18,KEA,536,413,67,56,136473881556313060,132577202972224060,0.029391769450026528
BRA,2025-01-18,KEP,847,748,65,34,239071184302778620,235395655095227070,0.0156142610451524
BRA,2025-01-19,KEA,390,303,41,46,106942198189155900,103741259742819090,0.030855018092821762
BRA,2025-01-19,KEP,837,743,59,35,234182619126822140,230213675621546140,0.01724025948745389
BRA,2025-01-20,KEA,676,523,69,84,176263976553823800,170902235270656160,0.031373148950780694
BRA,2025-01-20,KEP,1002,878,82,42,275650879194880100,270914008411959300,0.017484776112860922
BRA,2025-01-21,KEA,754,562,101,91,186908597759552500,180913265616190080,0.033139262192533714
BRA,2025-01-21,KEP,1000,889,65,46,285323808133204770,280574327143871940,0.016927710520347805
BRA,2025-01-22,KEA,729,579,76,74,196983707274802900,189900766840906530,0.03729811391351712
BRA,2025-01-22,KEP,989,878,72,39,274366562040191650,269699772207893120,0.017303647660114496
BRA,2025-01-23,KEA,737,588,80,69,204528797709842460,1.9741683309749318e+17,0.03602511751790227
BRA,2025-01-23,KEP,985,865,83,37,274984810250862880,270235174895296100,0.017575933101259045
BRA,2025-01-24,KEA,653,508,57,88,189872530148323650,183869915616720640,0.032645985132856215
BRA,2025-01-24,KEP,1006,895,72,39,277154566372137020,272468244192262460,0.017199516933678938
BRA,2025-01-25,KEA,640,518,58,64,183328284851057660,177292475989093250,0.03404435991031973
BRA,2025-01-25,KEP,849,748,64,37,237334585533257e3,233599635329330940,0.01598868165466305
BRA,2025-01-26,KEA,589,482,45,62,173415816715207400,167093344663439170,0.0378379645491147
BRA,2025-01-26,KEP,848,750,61,37,234760535831081540,230754835791538240,0.01735911633575471
BRA,2025-01-27,KEA,704,571,72,61,199387420750884580,192313446024259140,0.036783568038883274
BRA,2025-01-27,KEP,1012,896,77,39,284940062530218720,279939047129839070,0.017864658223474272
BRA,2025-01-28,KEA,706,548,62,96,182836425723960200,176612981810281060,0.03523774894624898
BRA,2025-01-28,KEP,1006,894,73,39,286078166949734940,281295784285702530,0.01700125963912469
BRA,2025-01-29,KEA,362,297,32,33,95162898957160220,92621995239806660,0.027433048821448258
BRA,2025-01-29,KEP,1017,904,71,42,283610807981047780,278689612351010880,0.017658338925954142
BRA,2025-01-30,KEP,1022,896,88,38,288435322536204300,283540389357515680,0.01726361873798732
BRA,2025-01-31,KEP,988,876,75,37,276411136632335700,271820138151870880,0.016889839405128004
BRA,2025-02-01,KEP,2,2,0,0,540550546160743,530893375362782,0.0181904149611245
BRA,2025-02-02,KEP,840,756,53,31,237571444490666300,233519499458015e3,0.01735163462604028
BRA,2025-02-03,KEA,222,170,21,31,59020646205200250,56631379347563864,0.0421898051073899
BRA,2025-02-03,KEP,1051,938,72,41,288663904961636300,283331948254933300,0.018818762725287375
BRA,2025-02-04,KEA,647,508,63,76,16817762377242e4,162644859388713150,0.034017456220265974
BRA,2025-02-04,KEP,1074,955,79,40,292952529312205760,287690298404754370,0.018291304700334132
BRA,2025-02-05,KEA,642,505,68,69,158722114538074240,153531982477374300,0.03380489183395263
BRA,2025-02-05,KEP,1078,967,72,39,298658004687892900,293227248975052740,0.018520637941469964
BRA,2025-02-06,KEA,615,483,67,65,158750756765136320,153219337675500320,0.036101311841922
BRA,2025-02-06,KEP,1081,967,76,38,294023326063367300,288827530806281600,0.01798926592136585
BRA,2025-02-07,KEA,649,518,69,62,172812370645571420,165842342937576700,0.04202803448464465
BRA,2025-02-07,KEP,1062,946,74,42,285027097340964540,279858517470810880,0.01846854588119773
BRA,2025-02-08,KEA,563,435,74,54,154163621950324860,1.4940382898907398e+17,0.031858574130646744
BRA,2025-02-08,KEP,830,738,50,42,228044976603909470,2.2429401261424518e+17,0.016723424517423258
BRA,2025-02-09,KEA,626,499,67,60,176687903778234700,170770867384924350,0.034648980144681873
BRA,2025-02-09,KEP,873,771,66,36,235250049581968060,231040909078830500,0.01821816110367469
BRA,2025-02-10,KEA,642,478,89,75,1.6441335080322998e+17,158906582400344900,0.03465412394945022
BRA,2025-02-10,KEP,1034,916,79,39,2.8396558069978682e+17,278830016076038340,0.018418263198564544
BRA,2025-02-11,KEA,661,520,73,68,168253389378894400,162669253471750180,0.03432815844399251
BRA,2025-02-11,KEP,1083,969,73,41,2.9428994530043597e+17,289027522229019900,0.018207342438642193
BRA,2025-02-12,KEA,605,453,72,80,144740246653843070,140024053573704820,0.033681306602481476
BRA,2025-02-12,KEP,1079,966,71,42,292147618599198200,2.8678583879041798e+17,0.018696110768211982
BRA,2025-02-13,KEA,598,456,69,73,140668306800422380,135424390129120820,0.038722099219363315
BRA,2025-02-13,KEP,1090,975,71,44,296880371621977200,291613529120787800,0.018061036183982804
BRA,2025-02-14,KEA,622,480,66,76,163287188252197280,157817248444163260,0.03465996183534603
BRA,2025-02-14,KEP,1077,957,76,44,2.8572860541821878e+17,280415483203464500,0.018947321146668417
BRA,2025-02-15,KEA,569,435,64,70,159039483011764160,154425044914790660,0.02988141010106027
BRA,2025-02-15,KEP,838,738,65,35,227246033974494940,2.2355552410110358e+17,0.01650824728322231
BRA,2025-02-16,KEA,501,407,47,47,138763406739571860,135059208513255330,0.027426476632676167
BRA,2025-02-16,KEP,889,788,66,35,242010199259296030,237678910066012060,0.018223279432243222
BRA,2025-02-17,KEA,527,408,66,53,144395068949594720,139831963170596110,0.03263278062850028
BRA,2025-02-17,KEP,1056,938,74,44,287190743602269630,281986805520544930,0.018454544609341816
BRA,2025-02-18,KEA,612,463,64,85,154394138921329570,148986561487530880,0.03629573956072041
BRA,2025-02-18,KEP,1061,951,72,38,287522429404185920,282416628277693760,0.018078967791768097
BRA,2025-02-19,KEA,582,465,51,66,153230816063206100,148550978260426080,0.03150324459375664
BRA,2025-02-19,KEP,1103,985,73,45,298982983232133950,293575196354304500,0.01842044881510696
BRA,2025-02-20,KEA,618,470,73,75,1.5906390136125562e+17,153692164925796350,0.034951270535181544
BRA,2025-02-20,KEP,1086,968,77,41,2.9884830637460403e+17,293679883103149250,0.017598833181363904
BRA,2025-02-21,KEA,643,488,82,73,164616389303799550,159004072598478660,0.0352966852584542
BRA,2025-02-21,KEP,1098,982,73,43,297228361798762100,2.9191377490001357e+17,0.018206016144900694
BRA,2025-02-22,KEA,652,510,69,73,186486354690185920,181231786391668320,0.028993635184733524
BRA,2025-02-22,KEP,852,759,51,42,238445507790892320,234614472309087520,0.016329067188820767
BRA,2025-02-23,KEA,664,534,63,67,173123487413808540,167907915811230880,0.031062094823696373
BRA,2025-02-23,KEP,901,794,68,39,247267474275741120,242959900429854850,0.0177295670531028
BRA,2025-02-24,KEA,657,515,64,78,1.7496778467301558e+17,169696168510290900,0.031065027625564623
BRA,2025-02-24,KEP,1059,945,76,38,2.9190613547712877e+17,286660074280133700,0.018300634332036214
BRA,2025-02-25,KEA,630,506,61,63,167962584596684100,163013380090778400,0.030360725623562956
BRA,2025-02-25,KEP,1080,962,76,42,298365828187560640,2.9300456970793043e+17,0.018297525137489723
BRA,2025-02-26,KEA,677,540,64,73,179006980880927400,173407558312867330,0.03229053348388322
BRA,2025-02-26,KEP,1093,974,78,41,301164919263869760,295853108248642200,0.017954217370477643
BRA,2025-02-27,KEA,643,515,64,64,183322155157243420,176811324847330100,0.036823604571342816
BRA,2025-02-27,KEP,1085,974,71,40,304890270719901760,299673547334920640,0.017408020932694557
BRA,2025-02-28,KEA,673,531,67,75,182758164455479070,176596342818742100,0.03489212482198134
BRA,2025-02-28,KEP,1077,964,72,41,300778993340879740,295580290043745540,0.01758812570474433
BRA,2025-03-01,KEA,598,505,48,45,1.7939834195841718e+17,174327274846384800,0.02908934999701529
BRA,2025-03-02,KEA,556,451,51,54,153211476934531040,148871588172092500,0.029151894029784353
BRA,2025-03-02,KEP,669,588,54,27,1.9057713113768282e+17,187396813550875070,0.01697103342658668
BRA,2025-03-03,KEA,564,462,50,52,151061102255769540,146459090109638140,0.03142182668679938
BRA,2025-03-03,KEP,652,584,43,25,189953566710831550,186973697539717300,0.015937370926096373
BRA,2025-03-04,KEA,597,489,54,54,159064879614566400,154393182240288540,0.03025844345255546
BRA,2025-03-04,KEP,827,742,57,28,231103113196757060,227224224093495520,0.017070755192305054
BRA,2025-03-05,KEA,644,507,65,72,1.7278203484754842e+17,167624861893598050,0.03076615781031311
BRA,2025-03-05,KEP,978,866,70,42,276701106677787170,272176769920802140,0.016622788044334147
BRA,2025-03-06,KEA,658,534,67,57,177251642836776450,172048877087774340,0.03024004478882958
BRA,2025-03-06,KEP,970,866,71,33,276564280855151200,271979197620076830,0.016858212963328123
BRA,2025-03-07,KEA,645,509,57,79,164243297388496770,1.5959615195273638e+17,0.029118154660374262
BRA,2025-03-07,KEP,979,872,66,41,2.7551144747196922e+17,270842267347227300,0.017239481010384194
BRA,2025-03-08,KEA,605,497,50,58,162436377150911500,157797482321102080,0.02939777467659299
BRA,2025-03-08,KEP,831,737,58,36,242922562016127740,239087908714655040,0.016038675155460425
BRA,2025-03-09,KEA,536,434,50,52,160667581007614080,155539795750962240,0.03296767384767585
BRA,2025-03-09,KEP,895,797,62,36,252395372988445950,248185026436561060,0.01696454702500394
BRA,2025-03-10,KEA,704,570,67,67,194940803833865820,188727164643571550,0.03292392593312843
BRA,2025-03-10,KEP,1054,941,72,41,291153797070485800,285864002721932130,0.01850458364182095
BRA,2025-03-11,KEA,609,473,65,71,157016876773555500,151819385099797020,0.03423470375895632
BRA,2025-03-11,KEP,1074,956,76,42,297924067799508740,292570903256400500,0.01829698197437235
BRA,2025-03-12,KEA,562,436,64,62,139244309493553490,134800710627448290,0.03296420950172929
BRA,2025-03-12,KEP,1095,985,67,43,309324515612515650,303965358305086900,0.01763081601571792
BRA,2025-03-13,KEA,633,499,74,60,167671301215049800,161259838472409760,0.03975858343512462
BRA,2025-03-13,KEP,1096,970,81,45,300265559283662600,294928797193123260,0.018095086479618105
BRA,2025-03-14,KEA,645,492,73,80,159810914849754720,154422031749169820,0.034897113057922535
BRA,2025-03-14,KEP,1087,967,76,44,300076534906087740,2.9479249760542637e+17,0.017924598975832762
BRA,2025-03-15,KEA,569,442,54,73,156535189409367740,151245644263542720,0.0349732064786481
BRA,2025-03-15,KEP,836,739,60,37,230296154563458980,226458539232987400,0.01694621604232527
BRA,2025-03-16,KEA,526,429,48,49,152724991538565950,147915129311098370,0.032517716408518194
BRA,2025-03-16,KEP,893,794,61,38,248431785643977920,244108153363083700,0.01771195358011357
BRA,2025-03-17,KEA,480,389,52,39,133657159776275100,129511590562754020,0.03200925257351672
BRA,2025-03-17,KEP,1057,938,75,44,289510220048729900,2.8432971733307638e+17,0.01822005369064139
BRA,2025-03-18,KEA,596,458,60,78,145502158968898620,140040065311839700,0.03900379255676589
BRA,2025-03-18,KEP,1084,977,63,44,298876522862497400,293527601967759300,0.01822288895108959
BRA,2025-03-19,KEA,589,451,64,74,158988371227064500,153303308157848350,0.03708375988444135
BRA,2025-03-19,KEP,1102,989,73,40,304058333583924900,298546246097131140,0.01846309427384485
BRA,2025-03-20,KEA,564,428,66,70,149113869181232580,143368977385444380,0.04007067568280953
BRA,2025-03-20,KEP,1102,989,70,43,306327025917791300,300992699075870300,0.017722445954001076
BRA,2025-03-21,KEA,547,441,47,59,148502112933194530,143718468153533460,0.033284829995201104
BRA,2025-03-21,KEP,1104,985,73,46,305685344882881600,300242846065549060,0.018126989164445773
BRA,2025-03-22,KEA,491,392,49,50,137137827493952140,132794839545681100,0.03270449336080605
BRA,2025-03-22,KEP,840,746,54,40,234101096678856100,230244798500779400,0.016748687497770476
BRA,2025-03-23,KEA,483,380,45,58,132992219803662800,128338240873695250,0.036263384150230005
BRA,2025-03-23,KEP,877,774,66,37,2.4364384265432842e+17,239467055935036640,0.01744200972857346
BRA,2025-03-24,KEA,570,456,57,57,159821560753097660,153542905199361150,0.04089186371447284
BRA,2025-03-24,KEP,1043,920,83,40,285636546953404030,280495656605644930,0.01832787862019125
BRA,2025-03-25,KEA,538,411,55,72,141921435429806940,136894457445905180,0.03672155964304258
BRA,2025-03-25,KEP,1074,964,71,39,294938370273276350,289658305609398850,0.01822859749444783
BRA,2025-03-26,KEA,504,395,49,60,132057396761952130,126908978670668290,0.04056780020777029
BRA,2025-03-26,KEP,414,376,22,16,115821008718245260,113884521970032460,0.01700395027098045
BRA,2025-03-27,KEA,204,166,17,21,55712859901017464,53481756432646090,0.041717094149313905
BRA,2025-03-27,KEP,1103,992,74,37,3.0636054027537197e+17,301032654649870600,0.017698696613821507
BRA,2025-03-28,KEA,492,372,56,64,1.2532343099040299e+17,120384335224883540,0.041027728036982625
BRA,2025-03-28,KEP,1101,988,73,40,307545922395501440,302127107807043600,0.01793554582966661
BRA,2025-03-29,KEA,545,407,62,76,140769927711756560,136082864328156540,0.03444271552292877
BRA,2025-03-29,KEP,867,774,57,36,242563416927399900,238594944454872160,0.016632676277339664
BRA,2025-03-30,KEA,563,460,43,60,166669959920115230,161266953303182720,0.033503495330347244
BRA,2025-03-30,KEP,888,788,65,35,247751217743209250,243459783822670050,0.017626869839270753
BRA,2025-03-31,KEA,557,450,52,55,160434742678250270,154510965563542400,0.03833887836440786
BRA,2025-03-31,KEP,1055,946,74,35,289531451105050750,284321979412903940,0.018322437480577047
BRA,2025-04-01,KEA,571,467,46,58,160001190905900350,154096387969300030,0.03831889257376164
BRA,2025-04-01,KEP,2,2,0,0,935455445911055,900804217594743,0.038466991649789284
BRA,2025-04-02,KEA,579,462,59,58,164800005260834750,1.5919526500278442e+17,0.03520670202064302
BRA,2025-04-02,KEP,1098,985,72,41,302410456885715260,297083784271725300,0.017929866576352538
BRA,2025-04-03,KEA,543,412,60,71,145778948077855e3,140125229256494420,0.040347615139395554
BRA,2025-04-03,KEP,1122,1008,73,41,306956392849075500,301610068730413400,0.017725947085144744
BRA,2025-04-04,KEA,687,535,66,86,186883478298708900,180514666190831970,0.035281410880732
BRA,2025-04-04,KEP,1108,988,77,43,305068673457618750,299731295667643400,0.017807208880495695
BRA,2025-04-05,KEA,628,507,58,63,179241147116380200,174155629574764670,0.029200994271806335
BRA,2025-04-05,KEP,871,776,63,32,241731753754612960,237817340710474620,0.016459746091029848
BRA,2025-04-06,KEA,637,514,61,62,168872025380333470,164156636752981120,0.028724934432276195
BRA,2025-04-06,KEP,905,803,67,35,245768527555215300,241431302003623940,0.017964636381434307
BRA,2025-04-07,KEA,669,547,59,63,179381724644423940,173759167163673820,0.03235833580770975
BRA,2025-04-07,KEP,1066,954,75,37,296502691701480200,291133489369396100,0.01844240710237055
BRA,2025-04-08,KEA,551,443,67,41,150512768686638720,1.4532482897303722e+17,0.035698921858452914
BRA,2025-04-08,KEP,1098,982,76,40,308617617255078200,303237104148579700,0.017743584254327205
BRA,2025-04-09,KEA,566,463,54,49,162451051923503400,156752393342704260,0.036354523585105936
BRA,2025-04-09,KEP,1070,965,74,31,301942401762371100,296577350799328260,0.018089887675451388
BRA,2025-04-10,KEA,569,431,64,74,138525924160875540,133485843782333140,0.03775741483689421
BRA,2025-04-10,KEP,1071,974,63,34,294312553204162560,288997396696985700,0.018391710679490192
BRA,2025-04-11,KEA,664,516,74,74,177100951797228350,171552733203885760,0.0323411844843573
BRA,2025-04-11,KEP,1109,1000,71,38,308085575014138800,302692414483413440,0.017817296610916245
BRA,2025-04-12,KEA,602,490,59,53,167660591315653600,162719506486170180,0.030365657665655243
BRA,2025-04-12,KEP,861,769,59,33,242437687695264060,238539219288936580,0.016343091999497794
BRA,2025-04-13,KEA,605,485,58,62,169823802337768900,164803621551751140,0.030461592644317914
BRA,2025-04-13,KEP,865,772,63,30,236124624767516e3,231807095914538340,0.018625524969129614
BRA,2025-04-14,KEA,695,540,77,78,185309292333842720,179313009122402940,0.033440313342500305
BRA,2025-04-14,KEP,1053,947,70,36,290195514291325900,284964836342121060,0.01835552068931423
BRA,2025-04-15,KEA,660,532,71,57,183268161136109920,177238952261450500,0.034017403046738615
BRA,2025-04-15,KEP,1103,1001,67,35,309367778351724800,303874280122589400,0.018078194136467385
BRA,2025-04-16,KEA,654,515,61,78,180968818970045280,175242117607744800,0.03267879571690013
BRA,2025-04-16,KEP,1090,989,67,34,307014465222601660,3.0157440354360077e+17,0.018038870723371625
BRA,2025-04-17,KEA,575,455,62,58,151005287763250200,145784247849049100,0.03581347087380249
BRA,2025-04-17,KEP,1081,964,78,39,290313170854882560,285049020952555840,0.01846752493565984
BRA,2025-04-18,KEA,641,511,66,64,176792036614628800,171086722231393380,0.03334749949513349
BRA,2025-04-18,KEP,931,836,59,36,258239674908991940,253861310103500300,0.017247074017330943
BRA,2025-04-19,KEA,483,393,40,50,139879182716021360,135119561802980690,0.035225254208422596
BRA,2025-04-19,KEP,624,564,38,22,177903292320119740,1.7503618710736922e+17,0.016380071230595483
BRA,2025-04-20,KEA,556,450,52,54,161380686320354460,156940583788178300,0.02829161473089048
BRA,2025-04-20,KEP,643,576,42,25,175732402676359800,172788722359837470,0.01703629887598823
BRA,2025-04-21,KEA,596,478,56,62,1.6923293390642918e+17,164026585023108060,0.03174088445837997
BRA,2025-04-21,KEP,921,820,66,35,253497699518811170,249061464336934600,0.0178118087986312
BRA,2025-04-22,KEA,710,559,73,78,188653246490898720,182876350337378620,0.03158908269364846
BRA,2025-04-22,KEP,1077,970,73,34,300924219638602900,295571309610141300,0.018110384379059097
BRA,2025-04-23,KEA,671,523,66,82,178232004338375070,173036305075048860,0.030026642449818564
BRA,2025-04-23,KEP,1082,972,71,39,3.0048913276668237e+17,295184096739224060,0.017971957453198906
BRA,2025-04-24,KEA,603,482,62,59,163664452739734140,157097690444006460,0.04180050182257933
BRA,2025-04-24,KEP,1083,970,73,40,300324216538245760,295083675643454850,0.017759507988245993
BRA,2025-04-25,KEA,694,555,73,66,172885465344305e3,165435336573224740,0.04503347909461097
BRA,2025-04-25,KEP,1095,979,79,37,301894595974086900,296634513439870460,0.017732537165749296
BRA,2025-04-26,KEA,484,389,53,42,1.2924846531176979e+17,124237805035145300,0.040331204138764676
BRA,2025-04-26,KEP,857,764,59,34,240015583569712670,235937201571562940,0.017285879339857813
BRA,2025-04-27,KEA,513,407,65,41,138840702811669020,133190938127733180,0.04241853660132322
BRA,2025-04-27,KEP,890,795,61,34,242721735392906340,238472246794328800,0.01781963585155677
BRA,2025-04-28,KEA,578,460,69,49,160877186210219780,154965193006502900,0.038150458751526006
BRA,2025-04-28,KEP,1062,955,67,40,292322818291666600,287057611228142530,0.018341987313966523
BRA,2025-04-29,KEA,579,463,61,55,156941302005460860,151051274575697e3,0.03899356325399417
BRA,2025-04-29,KEP,1095,983,74,38,299730788930456640,294433241885264960,0.017992353754865853
BRA,2025-04-30,KEA,328,262,32,34,87825776124678690,84350262012515940,0.041203358818814984
BRA,2025-04-30,KEP,1095,985,73,37,303338233616461950,297902792919016700,0.01824568559490758
BRA,2025-05-01,KEA,452,366,42,44,1.2466757941897061e+17,1.2075051045099139e+17,0.03243935742672521
BRA,2025-05-01,KEP,995,887,70,38,269989291932975330,265318487988655900,0.01760451742254432
BRA,2025-05-02,KEA,527,400,57,70,141582360996030270,136516073901908140,0.03711128623404769
BRA,2025-05-02,KEP,786,710,51,25,217912254006225630,214149244444008300,0.017571902118950655
BRA,2025-05-03,KEA,493,401,47,45,141286566350067950,137206203148151180,0.029738912004662943
BRA,2025-05-03,KEP,644,583,37,24,180890297925244580,177984171169285380,0.016328006793340677
BRA,2025-05-04,KEA,440,349,47,44,121840084144077680,118146017372591440,0.03126695976417415
BRA,2025-05-04,KEP,873,775,61,37,240979379387122080,236838429603431170,0.017484281544277502
BRA,2025-05-05,KEA,597,488,49,60,171407754024754460,1.6551202560010438e+17,0.035621148392533275
BRA,2025-05-05,KEP,1087,980,70,37,3.0169446901156883e+17,296317065328160960,0.018147465376159078
BRA,2025-05-06,KEA,556,437,59,60,157491746775459070,151993525005388160,0.036174052610964846
BRA,2025-05-06,KEP,1082,976,69,37,297460286840330200,292180136305664450,0.018071558872646554
BRA,2025-05-07,KEA,452,369,42,41,134122445157179820,129096664097468240,0.038930371244272566
BRA,2025-05-07,KEP,1066,965,64,37,293616465669687040,288396182552932540,0.018101082582105077
BRA,2025-05-08,KEA,441,355,48,38,130344829770212800,124084421691913150,0.050452812633027255
BRA,2025-05-08,KEP,1090,985,66,39,300497289881343550,295191772777218700,0.017973119827187523
BRA,2025-05-09,KEA,402,300,46,56,107897444919022100,103676361755495060,0.04071403637293747
BRA,2025-05-09,KEP,1095,982,71,42,300282388603782600,294932056554430500,0.018140896964059294
BRA,2025-05-10,KEA,554,443,62,49,154449122091662700,149184601025987680,0.035288635887814834
BRA,2025-05-10,KEP,837,746,54,37,231989647621587170,228131030093379400,0.01691404070120739
BRA,2025-05-11,KEA,644,504,71,69,176095305727725900,170736795121834270,0.03138462685836352
BRA,2025-05-11,KEP,898,800,64,34,243677438081644260,239392838395025150,0.017897777207307453
BRA,2025-05-12,KEA,665,536,64,65,203766722595953950,197731529285814240,0.030522159677509153
BRA,2025-05-12,KEP,1054,952,67,35,290981427554854140,285749943173744830,0.01830791048636682
BRA,2025-05-13,KEA,605,479,50,76,166568061737457800,161207909117766430,0.03324993574462676
BRA,2025-05-13,KEP,1052,949,67,36,2.9195018604408243e+17,286688004671643870,0.01835508038944833
BRA,2025-05-14,KEA,461,383,40,38,127102071572219300,123057870761270670,0.03286421897217995
BRA,2025-05-14,KEP,1054,957,63,34,295415309140812600,290283025755692500,0.017680273835368965
BRA,2025-05-15,KEA,404,321,50,33,101071796277573070,97741906060782530,0.03406819399163141
BRA,2025-05-15,KEP,1073,964,73,36,293670693888925100,288448972631636540,0.018102755609245902
BRA,2025-05-16,KEA,412,352,29,31,114373204208426220,110533760558725040,0.034735483804166245
BRA,2025-05-16,KEP,1094,990,66,38,305963573114891200,300546916702346900,0.018022665053352815
BRA,2025-05-17,KEA,507,394,60,53,1.3808786065792699e+17,133825781246866450,0.03184796958665492
BRA,2025-05-17,KEP,850,762,57,31,237650258866381400,233732887597774430,0.016760034537152135
BRA,2025-05-18,KEA,564,436,57,71,160624960743616200,154989864047842500,0.03635784011033283
BRA,2025-05-18,KEP,871,779,56,36,235951282869312260,231774198892951460,0.018022212982774954
BRA,2025-05-19,KEA,557,443,51,63,155076608280346660,149863248474232770,0.03478744695041258
BRA,2025-05-19,KEP,1064,960,69,35,293273780123719550,287979776763146940,0.01838324697684146
BRA,2025-05-20,KEA,479,382,53,44,130781082105519440,126294919144079920,0.035521325733789855
BRA,2025-05-20,KEP,1091,981,72,38,301671664841323260,296347755937290900,0.017965072444007246
BRA,2025-05-21,KEA,453,357,58,38,119121248339858320,114943164167451100,0.03634913135260942
BRA,2025-05-21,KEP,1086,984,67,35,305194355060895940,299912619173554940,0.017610915812397154
BRA,2025-05-22,KEA,460,351,52,57,1.1873411006155981e+17,113776914536641220,0.04356943185800799
BRA,2025-05-22,KEP,1089,980,70,39,299934171935558900,294605358881835200,0.018087970544558463
BRA,2025-05-23,KEA,496,399,51,46,132500294704265260,127290134567523360,0.04093137425334459
BRA,2025-05-23,KEP,1114,1001,75,38,3.0833095847258957e+17,302862753886508160,0.018055057995446155
BRA,2025-05-24,KEA,563,447,63,53,145436150177714140,140043090356774100,0.038510002936958054
BRA,2025-05-24,KEP,855,767,54,34,239580235125494080,235685604552340130,0.016524685843886777
BRA,2025-05-25,KEA,493,401,43,49,142199165852602270,136984809906352510,0.038065212849617946
BRA,2025-05-25,KEP,876,777,63,36,239102264406629800,234896955442000200,0.01790278191012118
BRA,2025-05-26,KEA,542,420,51,71,148755102165536260,143212553942840110,0.03870155283250032
BRA,2025-05-26,KEP,1067,954,74,39,292668325918268500,287454969160546080,0.01813625547315101
BRA,2025-05-27,KEA,511,410,50,51,145549131700798240,139542041787796180,0.04304860267228383
BRA,2025-05-27,KEP,1088,982,68,38,305055813755213100,299643468483788740,0.01806261721241964
BRA,2025-05-28,KEA,530,390,62,78,1.2848121987406859e+17,122658287009836930,0.04747280437533474
BRA,2025-05-28,KEP,1089,978,70,41,296982849794254500,291705164370892500,0.018092533379531428
BRA,2025-05-29,KEA,518,419,44,55,154251499824334300,148548164631297820,0.038393844900018514
BRA,2025-05-29,KEP,1095,992,67,36,301872395163140540,2.9649232313100077e+17,0.018145738059338168
BRA,2025-05-30,KEA,345,279,32,34,99642513518859550,96103349281771970,0.03682664822337123
BRA,2025-05-30,KEP,1073,965,65,43,296302949686263700,291092018703644300,0.01790131864771105
BRA,2025-05-31,KEA,498,400,60,38,140280299992910080,135888791692643090,0.032316928023025104
