DATE,REG,FLTS,YEAR,ROLL_MED_7
2024-05-11,BRA,4715,2024,5266
2024-05-12,BRA,4283,2024,5211
2024-05-13,BRA,5148,2024,5211
2024-05-14,BRA,5266,2024,5211
2024-05-15,BRA,5211,2024,5211
2024-05-16,BRA,5591,2024,5211
2024-05-17,BRA,5590,2024,5266
2024-05-18,BRA,4527,2024,5298
2024-05-19,BRA,4357,2024,5306
2024-05-20,BRA,5298,2024,5306
2024-05-21,BRA,5306,2024,5306
2024-05-22,BRA,5752,2024,5306
2024-05-23,BRA,5621,2024,5306
2024-05-24,BRA,5469,2024,5306
2024-05-25,BRA,4599,2024,5166
2024-05-26,BRA,4016,2024,5166
2024-05-27,BRA,4606,2024,5166
2024-05-28,BRA,5166,2024,4606
2024-05-29,BRA,6255,2024,4606
2024-05-30,BRA,5534,2024,5166
2024-05-31,BRA,4447,2024,5472
2024-06-01,BRA,4170,2024,5474
2024-06-02,BRA,5472,2024,5474
2024-06-03,BRA,5474,2024,5474
2024-06-04,BRA,5479,2024,5479
2024-06-05,BRA,5641,2024,5479
2024-06-06,BRA,5860,2024,5479
2024-06-07,BRA,6131,2024,5542
2024-06-08,BRA,4885,2024,5641
2024-06-09,BRA,4760,2024,5662
2024-06-10,BRA,5542,2024,5662
2024-06-11,BRA,5662,2024,5662
2024-06-12,BRA,5752,2024,5662
2024-06-13,BRA,6090,2024,5662
2024-06-14,BRA,6294,2024,5662
2024-06-15,BRA,5160,2024,5683
2024-06-16,BRA,4752,2024,5683
2024-06-17,BRA,5530,2024,5683
2024-06-18,BRA,5683,2024,5683
2024-06-19,BRA,5922,2024,5683
2024-06-20,BRA,6170,2024,5683
2024-06-21,BRA,6241,2024,5683
2024-06-22,BRA,5165,2024,5570
2024-06-23,BRA,4762,2024,5570
2024-06-24,BRA,5458,2024,5570
2024-06-25,BRA,5570,2024,5570
2024-06-26,BRA,5756,2024,5570
2024-06-27,BRA,6162,2024,5570
2024-06-28,BRA,6241,2024,5570
2024-06-29,BRA,5109,2024,5756
2024-06-30,BRA,4815,2024,5911
2024-07-01,BRA,5521,2024,5911
2024-07-02,BRA,5911,2024,5911
2024-07-03,BRA,6196,2024,5911
2024-07-04,BRA,6435,2024,5911
2024-07-05,BRA,6374,2024,5911
2024-07-06,BRA,5073,2024,5413
2024-07-07,BRA,4742,2024,5413
2024-07-08,BRA,5413,2024,5413
2024-07-09,BRA,5086,2024,5413
2024-07-10,BRA,5746,2024,5413
2024-07-11,BRA,5766,2024,5413
2024-07-12,BRA,5774,2024,5662
2024-07-13,BRA,4573,2024,5707
2024-07-14,BRA,4776,2024,5707
2024-07-15,BRA,5662,2024,5707
2024-07-16,BRA,5707,2024,5707
2024-07-17,BRA,6050,2024,5707
2024-07-18,BRA,6279,2024,5707
2024-07-19,BRA,6237,2024,5811
2024-07-20,BRA,5294,2024,5898
2024-07-21,BRA,5302,2024,5898
2024-07-22,BRA,5811,2024,5898
2024-07-23,BRA,5898,2024,5898
2024-07-24,BRA,6171,2024,5898
2024-07-25,BRA,6296,2024,5898
2024-07-26,BRA,6408,2024,5898
2024-07-27,BRA,5432,2024,5675
2024-07-28,BRA,5354,2024,5675
2024-07-29,BRA,5675,2024,5675
2024-07-30,BRA,5397,2024,5675
2024-07-31,BRA,6123,2024,5675
2024-08-01,BRA,6290,2024,5675
2024-08-02,BRA,6402,2024,5764
2024-08-03,BRA,5358,2024,5775
2024-08-04,BRA,5359,2024,5775
2024-08-05,BRA,5764,2024,5775
2024-08-06,BRA,5775,2024,5775
2024-08-07,BRA,5936,2024,5775
2024-08-08,BRA,5907,2024,5775
2024-08-09,BRA,5821,2024,5775
2024-08-10,BRA,4610,2024,5708
2024-08-11,BRA,4619,2024,5708
2024-08-12,BRA,5584,2024,5708
2024-08-13,BRA,5708,2024,5708
2024-08-14,BRA,5985,2024,5708
2024-08-15,BRA,6198,2024,5708
2024-08-16,BRA,6332,2024,5708
2024-08-17,BRA,5335,2024,5909
2024-08-18,BRA,5158,2024,5909
2024-08-19,BRA,5578,2024,5909
2024-08-20,BRA,5909,2024,5909
2024-08-21,BRA,5938,2024,5909
2024-08-22,BRA,6159,2024,5909
2024-08-23,BRA,6127,2024,5909
2024-08-24,BRA,4791,2024,5718
2024-08-25,BRA,4571,2024,5718
2024-08-26,BRA,5623,2024,5718
2024-08-27,BRA,5718,2024,5718
2024-08-28,BRA,5865,2024,5718
2024-08-29,BRA,5933,2024,5718
2024-08-30,BRA,6206,2024,5718
2024-08-31,BRA,5163,2024,5580
2024-09-01,BRA,5039,2024,5580
2024-09-02,BRA,5483,2024,5580
2024-09-03,BRA,5580,2024,5580
2024-09-04,BRA,5713,2024,5580
2024-09-05,BRA,5949,2024,5580
2024-09-06,BRA,6101,2024,5580
2024-09-07,BRA,5129,2024,5662
2024-09-08,BRA,5008,2024,5662
2024-09-09,BRA,5470,2024,5662
2024-09-10,BRA,5662,2024,5662
2024-09-11,BRA,5885,2024,5662
2024-09-12,BRA,6019,2024,5662
2024-09-13,BRA,6117,2024,5662
2024-09-14,BRA,5046,2024,5610
2024-09-15,BRA,4703,2024,5610
2024-09-16,BRA,5378,2024,5610
2024-09-17,BRA,5610,2024,5610
2024-09-18,BRA,5838,2024,5610
2024-09-19,BRA,6080,2024,5610
2024-09-20,BRA,6125,2024,5803
2024-09-21,BRA,5255,2024,5803
2024-09-22,BRA,5128,2024,5803
2024-09-23,BRA,5803,2024,5803
2024-09-24,BRA,5799,2024,5803
2024-09-25,BRA,6026,2024,5803
2024-09-26,BRA,6004,2024,5803
2024-09-27,BRA,6220,2024,5799
2024-09-28,BRA,5419,2024,5913
2024-09-29,BRA,5137,2024,5913
2024-09-30,BRA,5795,2024,5913
2024-10-01,BRA,5913,2024,5913
2024-10-02,BRA,5922,2024,5913
2024-10-03,BRA,5999,2024,5913
2024-10-04,BRA,5982,2024,5913
2024-10-05,BRA,5273,2024,5748
2024-10-06,BRA,4879,2024,5589
2024-10-07,BRA,5589,2024,5495
2024-10-08,BRA,5748,2024,5486
2024-10-09,BRA,5495,2024,5486
2024-10-10,BRA,5343,2024,5486
2024-10-11,BRA,5486,2024,5486
2024-10-12,BRA,5210,2024,5486
2024-10-13,BRA,4882,2024,5486
2024-10-14,BRA,5649,2024,5618
2024-10-15,BRA,5618,2024,5649
2024-10-16,BRA,5731,2024,5649
2024-10-17,BRA,6082,2024,5649
2024-10-18,BRA,5983,2024,5618
2024-10-19,BRA,4490,2024,5731
2024-10-20,BRA,4522,2024,5598
2024-10-21,BRA,5230,2024,5537
2024-10-22,BRA,5789,2024,5537
2024-10-23,BRA,5598,2024,5537
2024-10-24,BRA,5537,2024,5537
2024-10-25,BRA,5797,2024,5537
2024-10-26,BRA,4952,2024,5523
2024-10-27,BRA,4498,2024,5523
2024-10-28,BRA,5367,2024,5523
2024-10-29,BRA,5523,2024,5523
2024-10-30,BRA,5745,2024,5523
2024-10-31,BRA,6184,2024,5523
2024-11-01,BRA,6149,2024,5523
2024-11-02,BRA,4737,2024,5271
2024-11-03,BRA,4523,2024,5271
2024-11-04,BRA,5105,2024,5271
2024-11-05,BRA,5271,2024,5271
2024-11-06,BRA,5518,2024,5271
2024-11-07,BRA,5316,2024,5271
2024-11-08,BRA,5579,2024,5316
2024-11-09,BRA,4932,2024,5518
2024-11-10,BRA,5221,2024,5347
2024-11-11,BRA,5933,2024,5579
2024-11-12,BRA,5799,2024,5447
2024-11-13,BRA,5347,2024,5447
2024-11-14,BRA,6558,2024,5447
2024-11-15,BRA,5447,2024,5447
2024-11-16,BRA,3965,2024,5447
2024-11-17,BRA,5304,2024,5448
2024-11-18,BRA,5713,2024,5447
2024-11-19,BRA,5494,2024,5448
2024-11-20,BRA,5448,2024,5448
2024-11-21,BRA,5433,2024,5448
2024-11-22,BRA,5603,2024,5448
2024-11-23,BRA,4969,2024,5448
2024-11-24,BRA,5191,2024,5603
2024-11-25,BRA,5969,2024,5969
2024-11-26,BRA,6156,2024,6054
2024-11-27,BRA,6214,2024,6054
2024-11-28,BRA,6054,2024,6054
2024-11-29,BRA,6118,2024,6054
2024-11-30,BRA,5089,2024,5418
2024-12-01,BRA,5072,2024,5418
2024-12-02,BRA,5418,2024,5418
2024-12-03,BRA,5227,2024,5418
2024-12-04,BRA,5478,2024,5418
2024-12-05,BRA,6088,2024,5418
2024-12-06,BRA,6167,2024,5478
2024-12-07,BRA,5113,2024,5542
2024-12-08,BRA,4916,2024,5744
2024-12-09,BRA,5542,2024,5744
2024-12-10,BRA,5744,2024,5744
2024-12-11,BRA,6180,2024,5744
2024-12-12,BRA,6644,2024,5744
2024-12-13,BRA,6478,2024,5858
2024-12-14,BRA,4900,2024,6180
2024-12-15,BRA,4994,2024,6468
2024-12-16,BRA,5858,2024,6468
2024-12-17,BRA,6468,2024,6254
2024-12-18,BRA,6610,2024,6254
2024-12-19,BRA,6715,2024,6254
2024-12-20,BRA,6254,2024,6254
2024-12-21,BRA,5527,2024,5527
2024-12-22,BRA,4819,2024,5188
2024-12-23,BRA,5188,2024,5188
2024-12-24,BRA,3979,2024,5188
2024-12-25,BRA,3243,2024,5188
2024-12-26,BRA,5724,2024,5188
2024-12-27,BRA,6083,2024,4935
2024-12-28,BRA,5241,2024,4935
2024-12-29,BRA,4634,2024,4935
2024-12-30,BRA,4935,2024,4935
2024-12-31,BRA,3837,2024,4935
2025-01-01,BRA,3387,2025,4935
2025-01-02,BRA,5254,2025,5248
2025-01-03,BRA,5515,2025,5254
2025-01-04,BRA,5258,2025,5258
2025-01-05,BRA,5248,2025,5365
2025-01-06,BRA,5618,2025,5476
2025-01-07,BRA,5365,2025,5476
2025-01-08,BRA,5535,2025,5476
2025-01-09,BRA,5476,2025,5476
2025-01-10,BRA,5894,2025,5476
2025-01-11,BRA,5119,2025,5535
2025-01-12,BRA,4812,2025,5573
2025-01-13,BRA,5576,2025,5576
2025-01-14,BRA,5573,2025,5576
2025-01-15,BRA,5725,2025,5576
2025-01-16,BRA,5608,2025,5576
2025-01-17,BRA,5696,2025,5573
2025-01-18,BRA,4999,2025,5608
2025-01-19,BRA,4868,2025,5608
2025-01-20,BRA,5563,2025,5696
2025-01-21,BRA,5842,2025,5842
2025-01-22,BRA,5875,2025,5842
2025-01-23,BRA,5890,2025,5842
2025-01-24,BRA,6021,2025,5842
2025-01-25,BRA,5055,2025,5557
2025-01-26,BRA,4844,2025,5557
2025-01-27,BRA,5486,2025,5557
2025-01-28,BRA,5557,2025,5557
2025-01-29,BRA,5603,2025,5557
2025-01-30,BRA,5744,2025,5557
2025-01-31,BRA,5852,2025,5557
2025-02-01,BRA,4680,2025,5548
2025-02-02,BRA,4702,2025,5548
2025-02-03,BRA,5328,2025,5548
2025-02-04,BRA,5548,2025,5548
2025-02-05,BRA,5778,2025,5548
2025-02-06,BRA,5945,2025,5548
2025-02-07,BRA,6384,2025,5764
2025-02-08,BRA,5194,2025,5778
2025-02-09,BRA,4906,2025,5886
2025-02-10,BRA,5764,2025,5886
2025-02-11,BRA,5921,2025,5886
2025-02-12,BRA,5886,2025,5886
2025-02-13,BRA,5940,2025,5886
2025-02-14,BRA,6251,2025,5886
2025-02-15,BRA,5020,2025,5820
2025-02-16,BRA,4960,2025,5820
2025-02-17,BRA,5778,2025,5820
2025-02-18,BRA,5820,2025,5820
2025-02-19,BRA,6063,2025,5820
2025-02-20,BRA,6216,2025,5820
2025-02-21,BRA,6565,2025,5820
2025-02-22,BRA,5253,2025,6036
2025-02-23,BRA,5010,2025,6036
2025-02-24,BRA,5786,2025,6036
2025-02-25,BRA,6036,2025,6036
2025-02-26,BRA,6141,2025,6036
2025-02-27,BRA,6484,2025,6036
2025-02-28,BRA,7192,2025,6036
2025-03-01,BRA,5723,2025,5723
2025-03-02,BRA,3971,2025,5723
2025-03-03,BRA,4094,2025,5723
2025-03-04,BRA,4808,2025,5723
2025-03-05,BRA,6037,2025,5208
2025-03-06,BRA,5789,2025,5208
2025-03-07,BRA,5836,2025,5665
2025-03-08,BRA,5208,2025,5688
2025-03-09,BRA,5203,2025,5688
2025-03-10,BRA,5665,2025,5688
2025-03-11,BRA,5688,2025,5688
2025-03-12,BRA,5948,2025,5688
2025-03-13,BRA,6026,2025,5688
2025-03-14,BRA,6146,2025,5752
2025-03-15,BRA,5016,2025,5821
2025-03-16,BRA,4786,2025,5821
2025-03-17,BRA,5752,2025,5821
2025-03-18,BRA,5821,2025,5821
2025-03-19,BRA,6045,2025,5821
2025-03-20,BRA,6283,2025,5821
2025-03-21,BRA,6527,2025,5821
2025-03-22,BRA,5133,2025,5848
2025-03-23,BRA,4775,2025,5848
2025-03-24,BRA,5564,2025,5848
2025-03-25,BRA,5848,2025,5848
2025-03-26,BRA,5901,2025,5848
2025-03-27,BRA,6171,2025,5848
2025-03-28,BRA,6281,2025,5848
2025-03-29,BRA,5089,2025,5644
2025-03-30,BRA,4968,2025,5644
2025-03-31,BRA,5471,2025,5644
2025-04-01,BRA,5644,2025,5644
2025-04-02,BRA,5968,2025,5644
2025-04-03,BRA,5941,2025,5644
2025-04-04,BRA,5910,2025,5644
2025-04-05,BRA,4514,2025,5736
2025-04-06,BRA,4701,2025,5736
2025-04-07,BRA,5506,2025,5736
2025-04-08,BRA,5736,2025,5736
2025-04-09,BRA,6054,2025,5736
2025-04-10,BRA,5923,2025,5736
2025-04-11,BRA,6556,2025,5736
2025-04-12,BRA,5213,2025,5923
2025-04-13,BRA,4791,2025,5923
2025-04-14,BRA,5582,2025,5958
2025-04-15,BRA,5958,2025,5582
2025-04-16,BRA,6005,2025,5582
2025-04-17,BRA,6896,2025,5582
2025-04-18,BRA,5145,2025,5958
2025-04-19,BRA,3724,2025,6001
2025-04-20,BRA,3747,2025,5956
2025-04-21,BRA,6304,2025,5890
2025-04-22,BRA,6001,2025,5890
2025-04-23,BRA,5956,2025,5890
2025-04-24,BRA,5890,2025,5890
2025-04-25,BRA,5719,2025,5719
2025-04-26,BRA,5023,2025,5719
2025-04-27,BRA,4843,2025,5719
2025-04-28,BRA,5507,2025,5719
2025-04-29,BRA,6202,2025,5507
2025-04-30,BRA,6908,2025,5507
2025-05-01,BRA,6384,2025,5699
2025-05-02,BRA,5037,2025,6071
2025-05-03,BRA,4693,2025,5960
2025-05-04,BRA,5699,2025,5960
2025-05-05,BRA,6071,2025,5960
2025-05-06,BRA,5960,2025,6071
2025-05-07,BRA,6191,2025,6071
2025-05-08,BRA,6357,2025,6071
2025-05-09,BRA,6308,2025,5960
2025-05-10,BRA,5195,2025,5983
2025-05-11,BRA,4509,2025,5983
2025-05-12,BRA,5692,2025,5983
2025-05-13,BRA,5983,2025,5983
2025-05-14,BRA,6178,2025,5983
2025-05-15,BRA,6377,2025,5983
2025-05-16,BRA,6480,2025,5983
2025-05-17,BRA,5245,2025,6057
2025-05-18,BRA,5111,2025,6057
2025-05-19,BRA,5854,2025,6057
2025-05-20,BRA,6057,2025,6057
2025-05-21,BRA,6121,2025,6057
2025-05-22,BRA,6274,2025,6057
2025-05-23,BRA,6356,2025,6057
2025-05-24,BRA,5167,2025,6004
2025-05-25,BRA,5237,2025,5763
2025-05-26,BRA,5763,2025,5763
2025-05-27,BRA,6004,2025,5763
2025-05-28,BRA,5542,2025,5763
2025-05-29,BRA,6101,2025,5763
2025-05-30,BRA,6455,2025,5892
2025-05-31,BRA,5341,2025,5793
2025-06-01,BRA,5081,2025,5892
2025-06-02,BRA,5892,2025,5892
2025-06-03,BRA,5793,2025,5892
2025-06-04,BRA,6180,2025,5892
2025-06-05,BRA,6085,2025,5892
2025-06-06,BRA,6555,2025,5793
2025-06-07,BRA,5128,2025,5997
2025-06-08,BRA,4965,2025,5997
2025-06-09,BRA,5492,2025,5997
2025-06-10,BRA,5997,2025,5997
2025-06-11,BRA,6365,2025,5997
2025-06-12,BRA,6327,2025,5997
2025-06-13,BRA,6089,2025,5997
2025-06-14,BRA,5062,2025,5898
2025-06-15,BRA,4776,2025,5898
2025-06-16,BRA,5802,2025,5898
2025-06-17,BRA,5898,2025,5802
2025-06-18,BRA,6580,2025,5802
2025-06-19,BRA,6416,2025,5802
2025-06-20,BRA,4968,2025,5723
2025-06-21,BRA,4742,2025,5723
2025-06-22,BRA,5723,2025,5723
2025-06-23,BRA,5633,2025,5723
2025-06-24,BRA,6161,2025,6161
2025-06-25,BRA,6649,2025,6161
2025-06-26,BRA,6606,2025,6161
2025-06-27,BRA,6620,2025,6161
2025-06-28,BRA,5522,2025,5811
2025-06-29,BRA,5219,2025,5811
2025-06-30,BRA,5811,2025,5811
2025-07-01,BRA,5765,2025,5811
2025-07-02,BRA,5833,2025,5811
2025-07-03,BRA,6066,2025,5811
2025-07-04,BRA,6435,2025,5833
2025-07-05,BRA,5645,2025,6048
2025-07-06,BRA,5292,2025,6066
2025-07-07,BRA,6048,2025,6169
2025-07-08,BRA,6169,2025,6169
2025-07-09,BRA,6282,2025,6169
2025-07-10,BRA,6427,2025,6169
2025-07-11,BRA,6644,2025,6169
2025-07-12,BRA,5458,2025,6120
2025-07-13,BRA,5315,2025,6120
2025-07-14,BRA,6000,2025,6120
2025-07-15,BRA,6120,2025,6120
2025-07-16,BRA,6475,2025,6120
2025-07-17,BRA,6505,2025,6120
2025-07-18,BRA,6525,2025,6120
2025-07-19,BRA,5647,2025,6193
2025-07-20,BRA,5384,2025,6193
2025-07-21,BRA,5932,2025,6047
2025-07-22,BRA,6193,2025,6047
2025-07-23,BRA,6364,2025,6047
2025-07-24,BRA,6047,2025,6047
2025-07-25,BRA,6347,2025,6047
2025-07-26,BRA,5621,2025,5965
2025-07-27,BRA,5311,2025,5965
2025-07-28,BRA,5371,2025,5965
2025-07-29,BRA,5965,2025,5965
2025-07-30,BRA,6169,2025,5965
2025-07-31,BRA,6445,2025,5965
2025-08-01,BRA,6411,2025,5965
2025-08-02,BRA,5575,2025,5925
2025-08-03,BRA,5185,2025,5925
2025-08-04,BRA,5572,2025,5925
2025-08-05,BRA,5925,2025,5925
2025-08-06,BRA,6186,2025,5925
2025-08-07,BRA,6513,2025,5925
2025-08-08,BRA,6269,2025,5965
2025-08-09,BRA,5111,2025,6186
2025-08-10,BRA,4866,2025,6229
2025-08-11,BRA,5965,2025,6229
2025-08-12,BRA,6229,2025,6229
2025-08-13,BRA,6482,2025,6229
2025-08-14,BRA,6779,2025,6229
2025-08-15,BRA,6688,2025,6229
2025-08-16,BRA,5426,2025,6047
2025-08-17,BRA,5496,2025,6047
2025-08-18,BRA,5874,2025,6047
2025-08-19,BRA,6047,2025,6047
2025-08-20,BRA,6274,2025,6047
2025-08-21,BRA,6555,2025,6047
2025-08-22,BRA,6855,2025,6047
2025-08-23,BRA,5291,2025,5909
2025-08-24,BRA,5144,2025,5909
2025-08-25,BRA,5909,2025,5909
2025-08-26,BRA,5738,2025,5909
2025-08-27,BRA,6270,2025,5909
2025-08-28,BRA,6550,2025,5909
2025-08-29,BRA,6627,2025,5944
2025-08-30,BRA,5355,2025,6016
2025-08-31,BRA,5359,2025,6016
2025-09-01,BRA,5944,2025,6016
2025-09-02,BRA,6016,2025,6016
2025-09-03,BRA,6342,2025,6016
2025-09-04,BRA,6477,2025,6016
2025-09-05,BRA,6480,2025,6016
2025-09-06,BRA,5179,2025,5809
2025-09-07,BRA,5089,2025,5809
2025-09-08,BRA,5809,2025,5809
2025-09-09,BRA,5804,2025,5809
2025-09-10,BRA,6548,2025,5809
2025-09-11,BRA,6645,2025,5809
2025-09-12,BRA,6711,2025,5851
2025-09-13,BRA,5368,2025,5851
2025-09-14,BRA,5243,2025,5851
2025-09-15,BRA,5851,2025,5851
2025-09-16,BRA,5765,2025,5851
2025-09-17,BRA,6194,2025,5851
2025-09-18,BRA,6570,2025,5851
2025-09-19,BRA,6731,2025,5765
2025-09-20,BRA,5495,2025,5909
2025-09-21,BRA,5129,2025,5909
2025-09-22,BRA,5095,2025,5909
2025-09-23,BRA,5909,2025,5909
2025-09-24,BRA,6023,2025,5909
2025-09-25,BRA,6439,2025,5909
2025-09-26,BRA,6730,2025,6023
2025-09-27,BRA,5604,2025,6023
2025-09-28,BRA,5360,2025,6007
2025-09-29,BRA,6079,2025,6007
2025-09-30,BRA,5807,2025,6007
2025-10-01,BRA,6007,2025,6007
2025-10-02,BRA,6337,2025,6007
2025-10-03,BRA,6422,2025,5829
2025-10-04,BRA,5229,2025,5829
2025-10-05,BRA,5307,2025,5818
2025-10-06,BRA,5829,2025,5818
2025-10-07,BRA,5818,2025,5818
2025-10-08,BRA,5802,2025,5818
2025-10-09,BRA,6213,2025,5818
2025-10-10,BRA,6390,2025,5802
2025-10-11,BRA,5473,2025,5802
2025-10-12,BRA,4944,2025,6213
2025-10-13,BRA,5648,2025,6298
2025-10-14,BRA,6298,2025,6298
2025-10-15,BRA,6484,2025,6298
2025-10-16,BRA,6474,2025,6298
2025-10-17,BRA,6538,2025,6298
2025-10-18,BRA,5007,2025,6085
2025-10-19,BRA,5010,2025,6085
2025-10-20,BRA,5806,2025,6085
2025-10-21,BRA,6085,2025,6085
2025-10-22,BRA,6502,2025,6085
2025-10-23,BRA,6780,2025,6085
2025-10-24,BRA,6742,2025,6085
2025-10-25,BRA,5398,2025,5425
2025-10-26,BRA,5199,2025,5425
2025-10-27,BRA,5358,2025,5425
2025-10-28,BRA,5425,2025,5425
2025-10-29,BRA,5758,2025,5425
2025-10-30,BRA,6158,2025,5425
2025-10-31,BRA,6171,2025,5584
2025-11-01,BRA,5280,2025,5758
2025-11-02,BRA,4683,2025,6133
2025-11-03,BRA,5584,2025,6133
2025-11-04,BRA,6133,2025,6133
2025-11-05,BRA,6178,2025,6133
2025-11-06,BRA,6399,2025,6133
2025-11-07,BRA,6323,2025,6178
2025-11-08,BRA,4884,2025,6305
2025-11-09,BRA,5303,2025,6323
2025-11-10,BRA,6305,2025,6305
2025-11-11,BRA,6419,2025,6305
2025-11-12,BRA,6382,2025,6305
2025-11-13,BRA,6293,2025,6305
2025-11-14,BRA,6571,2025,6293
2025-11-15,BRA,5243,2025,5777
2025-11-16,BRA,4893,2025,5777
2025-11-17,BRA,5463,2025,5777
2025-11-18,BRA,5777,2025,5671
2025-11-19,BRA,7010,2025,5671
2025-11-20,BRA,6467,2025,5740
2025-11-21,BRA,5671,2025,5740
2025-11-22,BRA,4971,2025,5740
2025-11-23,BRA,5740,2025,5740
2025-11-24,BRA,5575,2025,5740
2025-11-25,BRA,6279,2025,6279
2025-11-26,BRA,6568,2025,6279
2025-11-27,BRA,6773,2025,6279
2025-11-28,BRA,6649,2025,6279
2025-11-29,BRA,5584,2025,6088
2025-11-30,BRA,5397,2025,6088
2025-12-01,BRA,6088,2025,6088
2025-12-02,BRA,5927,2025,6088
2025-12-03,BRA,6273,2025,6088
2025-12-04,BRA,6424,2025,6088
2025-12-05,BRA,6837,2025,5927
2025-12-06,BRA,5619,2025,5816
2025-12-07,BRA,5272,2025,5711
2025-12-08,BRA,5816,2025,5711
2025-12-09,BRA,5309,2025,5711
2025-12-10,BRA,5711,2025,5711
2025-12-11,BRA,6727,2025,5711
2025-12-12,BRA,6528,2025,5711
2025-12-13,BRA,5224,2025,5952
2025-12-14,BRA,5145,2025,6088
2025-12-15,BRA,6130,2025,6088
2025-12-16,BRA,5952,2025,6088
2025-12-17,BRA,6088,2025,6088
2025-12-18,BRA,6431,2025,6088
2025-12-19,BRA,6681,2025,6088
2025-12-20,BRA,6044,2025,6114
2025-12-21,BRA,5475,2025,6114
2025-12-22,BRA,6114,2025,6044
2025-12-23,BRA,6159,2025,6044
2025-12-24,BRA,4364,2025,6114
2025-12-25,BRA,3719,2025,6114
2025-12-26,BRA,6517,2025,5727
2025-12-27,BRA,6256,2025,5556
2025-12-28,BRA,5285,2025,5556
2025-12-29,BRA,5727,2025,NA
2025-12-30,BRA,5556,2025,NA
2025-12-31,BRA,4559,2025,NA
