DATE,FLTS,D,A,I,O,J,H,M,L,NN,MAINLINE,LOW_COST,REGIONAL,CHARTER,ALL_CARGO,BUSINESS_AVIATION,MILITARY,OTHER_SEGMENT,MS_NA,SCHED,CARGO,OTHER,REG
2025-03-24,27659,2527,2546,21993,593,126,3423,22423,1670,17,20176,0,3440,1106,1,1708,604,605,19,23616,1,2936,EUR
2025-03-25,25633,2518,2532,20006,577,126,3520,20134,1837,16,18065,0,3206,1235,1,1808,631,665,22,21271,1,3126,EUR
2025-03-26,26609,2566,2582,20832,629,126,3560,20973,1935,15,18590,0,3321,1196,1,1981,765,731,24,21911,1,3501,EUR
2025-03-27,28077,2717,2727,21994,639,124,3656,22260,2034,3,19759,0,3408,1376,0,2056,719,733,26,23167,0,3534,EUR
2025-03-28,29404,2779,2764,23258,603,130,3665,23737,1862,10,21350,0,3499,1318,0,2075,494,655,13,24849,0,3237,EUR
2025-03-29,24777,2794,2817,18530,636,126,3622,20159,862,8,19282,0,2489,1149,0,1249,170,413,25,21771,0,1857,EUR
2025-03-30,28517,2882,2973,21993,669,128,3701,23681,1002,5,22159,0,3236,1126,0,1487,189,302,18,25395,0,1996,EUR
2025-03-31,10,0,8,2,0,0,6,4,0,0,6,0,0,3,0,0,1,0,0,6,0,1,EUR
2025-04-01,29814,2856,2868,23430,660,125,3816,24045,1820,8,21591,0,3509,1417,1,1887,655,733,21,25100,1,3296,EUR
2025-04-02,30460,2904,2922,23942,692,130,3806,24544,1973,7,21962,0,3599,1407,0,2061,700,700,31,25561,0,3492,EUR
2025-04-03,31326,2976,2955,24712,683,129,3883,25277,2033,4,22732,0,3505,1423,0,2145,765,727,29,26237,0,3666,EUR
2025-04-04,31895,3001,3020,25257,617,132,3860,25876,2016,11,23182,0,3695,1469,0,2241,543,741,24,26877,0,3549,EUR
2025-04-05,27698,3059,2995,21043,601,128,3826,22670,1068,6,21590,0,2746,1259,0,1462,181,444,16,24336,0,2103,EUR
2025-04-06,29745,3045,3071,22943,686,126,3796,24681,1131,11,22895,0,3309,1239,1,1672,196,414,19,26204,1,2301,EUR
2025-04-07,31103,2847,2902,24710,644,134,3803,25357,1788,21,22779,0,3707,1278,1,2007,669,648,14,26486,1,3338,EUR
2025-04-08,30241,2843,2862,23912,624,127,3765,24305,2026,18,21834,0,3530,1341,0,2102,653,752,29,25364,0,3536,EUR
2025-04-09,30175,2858,2887,23723,707,130,3854,23958,2224,9,21624,0,3368,1363,0,2342,682,771,25,24992,0,3820,EUR
2025-04-10,32274,3033,2999,25563,679,131,3904,25975,2256,8,23058,0,3704,1545,0,2460,707,774,26,26762,0,3967,EUR
2025-04-11,32682,3033,3030,25992,627,130,3894,26505,2140,13,23652,0,3714,1515,0,2411,606,744,40,27366,0,3801,EUR
2025-04-12,28645,3079,2991,21995,580,126,3788,23494,1233,4,22025,0,2838,1454,0,1652,229,421,26,24863,0,2328,EUR
2025-04-13,29841,3006,3001,23200,634,130,3753,24851,1096,11,23040,0,3307,1262,1,1610,205,389,27,26347,1,2231,EUR
2025-04-14,31163,2896,2919,24721,627,130,3765,25453,1794,21,22994,0,3666,1312,0,1837,680,651,23,26660,0,3191,EUR
2025-04-15,30036,2877,2879,23626,654,129,3835,24341,1718,13,22231,0,3442,1278,1,1731,679,652,22,25673,1,3084,EUR
2025-04-16,31321,2957,2943,24757,664,131,3875,25366,1944,5,22844,0,3564,1368,0,2062,686,774,23,26408,0,3545,EUR
2025-04-17,31672,3059,3055,24868,690,128,3940,25820,1780,4,23179,0,3421,1667,0,2111,580,690,24,26600,0,3405,EUR
2025-04-18,30392,3077,3069,23615,631,129,3781,25125,1354,3,23371,0,3023,1372,0,1747,371,484,24,26394,0,2626,EUR
2025-04-19,28016,3087,3052,21246,631,132,3768,23178,932,6,22120,0,2759,1370,0,1234,173,345,15,24879,0,1767,EUR
2025-04-20,28988,3098,3121,22096,673,129,3785,24419,651,4,23089,0,3098,1248,0,1077,167,285,24,26187,0,1553,EUR
2025-04-21,30401,2913,2977,23846,665,129,3611,25361,1284,16,22902,0,3475,1502,0,1895,226,378,23,26377,0,2522,EUR
2025-04-22,30947,2856,2861,24572,658,128,3776,25056,1942,45,22524,0,3553,1446,0,1973,679,747,25,26077,0,3424,EUR
2025-04-23,31265,2923,2954,24703,685,131,3828,25480,1816,10,22965,0,3593,1379,1,1897,700,708,22,26558,1,3327,EUR
2025-04-24,32253,2978,3022,25564,689,131,3915,26278,1927,2,23509,0,3711,1525,1,2006,760,714,27,27220,1,3507,EUR
2025-04-25,32614,3024,3104,25883,603,132,3864,26736,1876,6,23959,0,3705,1649,0,2065,542,682,12,27664,0,3301,EUR
2025-04-26,28964,3143,3035,22161,625,129,3830,23877,1120,8,22266,0,2870,1544,0,1522,260,483,19,25136,0,2284,EUR
2025-04-27,31093,3144,3165,24102,682,132,3826,25851,1267,17,23628,0,3411,1524,0,1900,178,427,25,27039,0,2530,EUR
2025-04-28,30996,2880,2893,24616,607,129,3757,25347,1736,27,22790,0,3638,1407,1,1844,657,640,19,26428,1,3160,EUR
2025-04-29,30904,2891,2897,24492,624,132,3800,24828,2132,12,22177,0,3546,1462,1,2135,716,843,24,25723,1,3718,EUR
2025-04-30,32110,3016,2994,25439,661,137,3914,25941,2113,5,23082,0,3564,1651,0,2405,646,734,28,26646,0,3813,EUR
2025-05-01,30791,3006,3041,24072,672,134,3822,25419,1411,5,23332,0,3345,1471,1,1892,244,483,23,26677,1,2642,EUR
2025-05-02,31544,3042,3064,24854,584,134,3832,26064,1509,5,23810,0,3469,1521,1,1871,330,515,27,27279,1,2743,EUR
2025-05-03,28921,3057,3026,22200,638,135,3789,24016,973,8,22765,0,2815,1410,0,1376,167,371,17,25580,0,1931,EUR
2025-05-04,31548,3042,3107,24706,693,134,3795,26435,1180,4,24140,0,3376,1521,0,2053,190,253,15,27516,0,2511,EUR
2025-05-05,31900,2906,2903,25479,612,134,3710,26480,1555,21,23839,0,3591,1395,0,1899,645,504,27,27430,0,3075,EUR
2025-05-06,31275,2784,2887,25017,587,135,3801,25560,1766,13,22942,0,3541,1457,1,2069,670,583,12,26483,1,3334,EUR
2025-05-07,32208,2847,2874,25830,657,136,3818,26089,2157,8,23321,0,3570,1501,0,2313,722,752,29,26891,0,3816,EUR
2025-05-08,32726,3001,3009,26015,701,135,3930,26876,1779,6,23974,0,3637,1640,0,2282,582,580,31,27611,0,3475,EUR
2025-05-09,32963,2988,3064,26330,581,136,3921,27079,1817,10,24360,0,3635,1663,0,2149,542,592,22,27995,0,3305,EUR
2025-05-10,29411,3077,2972,22728,634,133,3876,24293,1098,11,22854,0,2857,1507,0,1576,241,359,17,25711,0,2193,EUR
2025-05-11,31649,3099,3094,24750,706,133,3845,26408,1248,15,24069,0,3424,1562,1,2026,239,302,26,27493,1,2593,EUR
2025-05-12,32854,2960,2969,26317,608,134,3854,26965,1874,27,24041,0,3707,1516,1,2199,719,649,22,27748,1,3589,EUR
2025-05-13,31685,2802,2886,25383,614,133,3827,25678,2035,12,23133,0,3555,1425,1,2120,713,705,33,26688,1,3571,EUR
2025-05-14,32427,2921,2931,25945,630,131,3875,26300,2119,2,23478,0,3590,1621,0,2349,670,676,43,27068,0,3738,EUR
2025-05-15,33776,2984,3038,27105,649,137,4017,27327,2288,7,24092,0,3760,1691,1,2573,866,756,37,27852,1,4232,EUR
2025-05-16,33931,3045,3064,27209,613,136,4002,27606,2175,12,24596,0,3712,1660,0,2584,661,683,35,28308,0,3963,EUR
2025-05-17,29764,3021,3000,23119,624,134,3882,24633,1111,4,22944,0,2865,1585,0,1682,218,442,28,25809,0,2370,EUR
2025-05-18,31728,3088,3075,24910,655,134,3883,26419,1281,11,24069,0,3416,1560,1,2058,234,361,29,27485,1,2682,EUR
2025-05-19,32979,2919,2929,26523,608,132,3807,27063,1948,29,23933,0,3751,1538,0,2337,736,653,31,27684,0,3757,EUR
2025-05-20,32324,2931,2968,25788,637,133,3847,26302,2036,6,23374,0,3616,1517,0,2327,769,684,37,26990,0,3817,EUR
2025-05-21,33073,2924,2921,26599,629,135,3878,26853,2201,6,23571,0,3670,1687,1,2638,731,747,28,27241,1,4144,EUR
2025-05-22,34373,3052,3093,27559,669,135,4019,28086,2128,5,24335,0,3816,1929,0,2787,788,669,49,28151,0,4293,EUR
2025-05-23,34766,3070,3150,27915,631,134,4009,28507,2104,12,25017,0,3843,1925,0,2706,608,623,44,28860,0,3981,EUR
2025-05-24,30572,3102,3041,23815,614,134,3932,25279,1216,11,23375,0,2992,1760,0,1818,190,412,25,26367,0,2445,EUR
2025-05-25,32385,3148,3144,25433,660,137,3958,27095,1177,18,24571,0,3403,1712,0,2075,233,365,26,27974,0,2699,EUR
2025-05-26,34091,3108,3025,27322,636,131,3922,28049,1965,24,24493,0,3714,1848,0,2678,669,650,39,28207,0,4036,EUR
2025-05-27,33106,2976,3032,26443,655,131,3962,26825,2172,16,23828,0,3642,1712,0,2424,740,730,30,27470,0,3924,EUR
2025-05-28,33935,3076,3019,27204,636,129,4011,27526,2259,10,24155,0,3669,1941,0,2772,706,665,27,27824,0,4170,EUR
2025-05-29,33035,3195,3239,25921,680,133,4000,27085,1807,10,24267,0,3426,1905,1,2379,444,584,29,27693,1,3436,EUR
2025-05-30,33332,3147,3208,26364,613,133,3996,27489,1704,10,24568,0,3521,1979,1,2257,402,569,35,28089,1,3263,EUR
2025-05-31,31252,3193,3187,24279,593,134,4001,25791,1321,5,23568,0,2967,1953,0,2040,192,496,36,26535,0,2764,EUR
2025-06-01,33690,3203,3239,26680,568,131,3980,27968,1586,25,24673,0,3482,2114,0,2859,192,329,41,28155,0,3421,EUR
2025-06-02,34299,3140,3138,27478,543,130,3938,28305,1889,37,24995,0,3856,1886,0,2314,616,600,32,28851,0,3562,EUR
2025-06-03,34138,3159,3178,27184,617,133,3970,27906,2120,9,24639,0,3733,1826,0,2451,732,706,51,28372,0,3940,EUR
2025-06-04,34574,3201,3205,27550,618,133,4035,28309,2094,3,24809,0,3779,1942,2,2625,686,682,49,28588,2,4042,EUR
2025-06-05,35754,3312,3344,28453,645,130,4089,29152,2380,3,25462,0,3872,2091,1,2858,766,666,38,29334,1,4328,EUR
2025-06-06,35954,3275,3303,28815,561,132,4073,29554,2191,4,25800,0,3891,2193,0,2878,544,611,37,29691,0,4070,EUR
2025-06-07,31684,3263,3223,24643,555,133,4016,26367,1158,10,24245,0,3126,1902,0,1831,167,378,35,27371,0,2411,EUR
2025-06-08,33138,3315,3304,25927,592,132,3976,27828,1190,12,25272,0,3412,1843,0,2043,198,338,32,28684,0,2611,EUR
2025-06-09,34512,3202,3268,27459,583,133,3950,28473,1924,32,25172,0,3797,1904,1,2657,388,547,46,28969,1,3638,EUR
2025-06-10,34959,3251,3269,27803,636,135,4099,28476,2183,66,24936,0,3836,2052,1,2650,747,708,29,28772,1,4134,EUR
2025-06-11,35221,3274,3261,28044,642,131,4137,28677,2265,11,25204,0,3877,2014,0,2706,689,684,47,29081,0,4126,EUR
2025-06-12,36133,3327,3409,28708,689,132,4191,29399,2404,7,25616,0,3926,2247,0,2903,709,693,39,29542,0,4344,EUR
2025-06-13,35550,3099,3180,28762,509,135,4144,29015,2247,9,25365,0,3916,2178,0,2845,548,671,27,29281,0,4091,EUR
2025-06-14,32124,3176,3153,25249,546,133,4030,26584,1360,17,24086,0,3164,2101,0,2098,238,415,22,27250,0,2773,EUR
2025-06-15,33531,3087,3155,26752,537,130,3983,28028,1365,25,24890,0,3515,2044,0,2505,224,326,27,28405,0,3082,EUR
2025-06-16,35139,2999,3086,28498,556,131,4024,28899,2059,26,25206,0,3909,1955,0,2677,706,656,30,29115,0,4069,EUR
2025-06-17,34345,3057,3099,27618,571,135,4127,27962,2107,14,24493,0,3718,2037,0,2648,747,677,25,28211,0,4097,EUR
2025-06-18,35122,3130,3119,28309,564,133,4079,28661,2242,7,24787,0,3842,2087,1,2975,725,672,33,28629,1,4405,EUR
2025-06-19,35344,3189,3197,28415,543,137,4117,28841,2243,6,24961,0,3834,2248,1,2924,657,665,54,28795,1,4300,EUR
2025-06-20,35816,3239,3278,28704,595,132,4206,29315,2146,17,25517,0,3800,2285,0,2881,585,696,52,29317,0,4214,EUR
2025-06-21,32648,3299,3267,25506,576,134,4129,27095,1277,13,24387,0,3123,2227,0,2183,251,429,48,27510,0,2911,EUR
2025-06-22,34124,3161,3177,27259,527,134,4037,28469,1465,19,25138,0,3538,2087,0,2752,242,333,34,28676,0,3361,EUR
2025-06-23,34873,3049,3043,28267,514,130,4031,28693,1984,35,25022,0,3746,2095,1,2654,690,621,44,28768,1,4009,EUR
2025-06-24,34723,3115,3102,27955,551,132,4065,28335,2177,14,24649,0,3705,2174,1,2716,749,687,42,28354,1,4194,EUR
2025-06-25,34720,3159,3130,27912,519,135,4165,28083,2335,2,24304,0,3746,2200,1,2904,728,802,35,28050,1,4469,EUR
2025-06-26,35578,3236,3276,28544,522,134,4235,28968,2238,3,25020,0,3806,2378,0,2912,740,686,36,28826,0,4374,EUR
2025-06-27,36394,3321,3274,29292,507,136,4247,29765,2234,12,25834,0,3886,2312,0,2983,647,682,50,29720,0,4362,EUR
2025-06-28,32993,3325,3276,25865,527,128,4158,27376,1318,13,24562,0,3248,2212,0,2241,224,474,32,27810,0,2971,EUR
2025-06-29,34535,3283,3299,27386,567,135,4106,28778,1505,11,25455,0,3540,2163,0,2690,231,416,40,28995,0,3377,EUR
2025-06-30,5,0,4,1,0,0,3,1,1,0,3,0,0,0,0,2,0,0,0,3,0,2,EUR
2025-07-01,35514,3323,3364,28233,594,131,4174,29032,2166,11,25383,0,3751,2240,1,2742,675,685,37,29134,1,4139,EUR
2025-07-02,35366,3360,3314,28090,602,134,4255,28853,2120,4,25245,0,3769,2169,1,2787,687,666,42,29014,1,4182,EUR
2025-07-03,34394,3347,3386,27048,613,135,4250,28044,1960,5,24551,0,3733,2221,0,2574,653,615,47,28284,0,3889,EUR
2025-07-04,34874,3347,3318,27646,563,137,4249,28463,2023,2,25069,0,3704,2286,0,2630,536,612,37,28773,0,3815,EUR
2025-07-05,33609,3412,3356,26278,563,135,4151,27879,1431,13,25169,0,3187,2192,0,2448,183,394,36,28356,0,3061,EUR
2025-07-06,34614,3439,3453,27175,547,133,4125,28969,1373,14,25768,0,3473,2173,0,2635,157,362,46,29241,0,3200,EUR
2025-07-07,35891,3363,3344,28622,562,135,4140,29710,1884,22,25826,0,3870,2223,0,2781,570,575,46,29696,0,3972,EUR
2025-07-08,35219,3320,3346,27970,583,131,4188,28873,2017,10,25431,0,3690,2195,1,2596,615,660,31,29121,1,3902,EUR
2025-07-09,35904,3369,3382,28561,592,136,4278,29281,2204,5,25728,0,3770,2273,0,2703,657,732,41,29498,0,4133,EUR
2025-07-10,36534,3469,3527,28917,621,132,4318,29782,2298,4,25868,0,3833,2317,1,3067,673,737,38,29701,1,4515,EUR
2025-07-11,36833,3416,3476,29378,563,135,4215,30323,2148,12,26577,0,3857,2333,0,2954,458,611,43,30434,0,4066,EUR
2025-07-12,33738,3466,3391,26309,572,135,4165,28011,1415,12,25174,0,3268,2318,0,2472,146,322,38,28442,0,2978,EUR
2025-07-13,34851,3509,3460,27287,595,133,4154,29247,1303,14,26088,0,3543,2163,0,2516,171,339,31,29631,0,3057,EUR
2025-07-14,35615,3424,3398,28215,578,133,4150,29604,1697,31,26007,0,3840,2179,1,2533,512,506,37,29847,1,3588,EUR
2025-07-15,35475,3378,3426,28059,612,132,4242,29116,1933,52,25645,0,3732,2223,1,2549,652,633,40,29377,1,3874,EUR
2025-07-16,35720,3459,3409,28249,603,135,4279,29292,2007,7,25882,0,3760,2271,0,2493,658,601,55,29642,0,3807,EUR
2025-07-17,36454,3498,3509,28816,631,134,4287,29780,2242,11,26106,0,3850,2235,2,2875,679,663,44,29956,2,4261,EUR
2025-07-18,37075,3450,3531,29512,582,134,4284,30449,2203,5,26662,0,3869,2349,1,3007,476,658,53,30531,1,4194,EUR
2025-07-19,33550,3448,3423,26092,587,132,4145,27981,1287,5,25231,0,3235,2273,0,2218,196,356,41,28466,0,2811,EUR
2025-07-20,34867,3500,3481,27284,602,138,4141,29227,1349,12,26056,0,3532,2226,0,2564,143,297,49,29588,0,3053,EUR
2025-07-21,35905,3442,3435,28423,605,137,4209,29702,1843,14,26128,0,3807,2231,0,2573,581,547,38,29935,0,3739,EUR
2025-07-22,35457,3417,3440,27952,648,134,4246,29087,1984,6,25779,0,3700,2230,0,2440,600,670,38,29479,0,3748,EUR
2025-07-23,35605,3432,3406,28125,642,132,4288,29213,1968,4,25907,0,3738,2191,0,2531,555,642,41,29645,0,3769,EUR
2025-07-24,36099,3524,3533,28379,663,139,4329,29705,1922,4,26086,0,3833,2278,0,2581,649,632,40,29919,0,3902,EUR
2025-07-25,36687,3499,3468,29136,584,135,4282,30261,2002,7,26482,0,3887,2372,0,2702,500,700,44,30369,0,3946,EUR
2025-07-26,33849,3507,3501,26242,599,137,4208,28179,1313,12,25500,0,3234,2260,0,2275,163,383,34,28734,0,2855,EUR
2025-07-27,34751,3517,3503,27113,618,136,4141,29193,1273,8,26079,0,3537,2173,0,2421,158,341,42,29616,0,2962,EUR
2025-07-28,35743,3452,3406,28267,618,136,4211,29605,1778,13,26184,0,3823,2151,1,2431,536,586,31,30007,1,3584,EUR
2025-07-29,35245,3433,3456,27708,648,136,4248,28908,1944,9,25760,0,3659,2182,1,2284,653,671,35,29419,1,3643,EUR
2025-07-30,35649,3460,3397,28139,653,136,4265,29082,2165,1,25844,0,3668,2146,0,2600,615,738,38,29512,0,3991,EUR
2025-07-31,36183,3575,3549,28417,642,137,4288,29781,1975,2,26172,0,3834,2232,1,2679,580,635,50,30006,1,3944,EUR
2025-08-01,36501,3501,3565,28825,610,139,4317,30152,1880,13,26580,0,3852,2332,1,2655,450,587,44,30432,1,3736,EUR
2025-08-02,33772,3573,3528,26047,624,136,4199,28188,1247,2,25551,0,3232,2208,0,2215,171,347,48,28783,0,2781,EUR
2025-08-03,34883,3566,3558,27124,635,133,4209,29148,1390,3,26393,0,3593,2088,0,2261,159,338,51,29986,0,2809,EUR
2025-08-04,35553,3478,3463,27968,644,134,4202,29383,1829,5,26236,0,3775,2109,1,2331,501,567,33,30011,1,3432,EUR
2025-08-05,35074,3481,3489,27450,654,135,4231,28856,1837,15,25859,0,3675,2092,0,2159,561,691,37,29534,0,3448,EUR
2025-08-06,35367,3494,3464,27756,653,133,4276,28943,2001,14,25946,0,3713,2131,0,2280,566,701,30,29659,0,3577,EUR
2025-08-07,35944,3555,3588,28114,687,140,4311,29480,2004,9,26352,0,3810,2155,1,2321,552,724,29,30162,1,3626,EUR
2025-08-08,36408,3471,3528,28800,609,136,4302,30032,1927,11,26718,0,3901,2268,0,2440,418,620,43,30619,0,3521,EUR
2025-08-09,33998,3603,3507,26273,615,138,4231,28234,1390,5,25614,0,3269,2253,0,2291,145,391,35,28883,0,2862,EUR
2025-08-10,35006,3571,3573,27208,654,138,4194,29251,1415,8,26448,0,3573,2086,0,2334,151,373,41,30021,0,2899,EUR
2025-08-11,35783,3453,3466,28241,623,138,4229,29499,1896,21,26411,0,3836,2070,0,2184,549,689,44,30247,0,3466,EUR
2025-08-12,35092,3479,3499,27457,657,138,4249,28884,1812,9,25915,0,3661,2094,1,2052,629,702,38,29576,1,3421,EUR
2025-08-13,35285,3466,3423,27737,659,134,4250,29000,1901,0,26064,0,3720,2030,0,2142,620,680,29,29784,0,3471,EUR
2025-08-14,35704,3501,3598,27943,662,138,4289,29443,1826,8,26419,0,3820,2067,0,2238,514,597,49,30239,0,3398,EUR
2025-08-15,35541,3568,3559,27796,618,137,4191,29675,1524,14,26556,0,3855,2193,1,2111,284,507,34,30411,1,2936,EUR
2025-08-16,33527,3536,3436,25933,622,139,4077,28063,1235,13,25458,0,3221,2249,0,2088,140,326,45,28679,0,2599,EUR
2025-08-17,34910,3516,3535,27213,646,136,4051,29365,1344,14,26367,0,3605,2111,1,2309,146,330,41,29972,1,2826,EUR
2025-08-18,35864,3448,3462,28325,629,140,4103,29699,1881,41,26346,0,3903,2147,0,2276,566,588,38,30249,0,3468,EUR
2025-08-19,35182,3428,3476,27649,629,136,4166,28941,1936,3,25904,0,3705,2102,0,2173,594,670,34,29609,0,3471,EUR
2025-08-20,35577,3474,3466,27941,696,135,4270,29252,1916,4,26130,0,3794,2094,0,2176,626,712,45,29924,0,3559,EUR
2025-08-21,36166,3554,3604,28332,676,139,4299,29747,1970,11,26440,0,3879,2200,1,2229,626,742,49,30319,1,3646,EUR
2025-08-22,36792,3592,3581,28970,649,134,4324,30320,2005,9,26972,0,3954,2262,0,2415,474,683,32,30926,0,3604,EUR
2025-08-23,33615,3566,3495,25942,612,139,4203,27989,1274,10,25571,0,3243,2153,0,2040,181,389,38,28814,0,2648,EUR
2025-08-24,35318,3663,3624,27367,664,136,4208,29546,1422,6,26593,0,3643,2079,0,2430,167,349,57,30236,0,3003,EUR
2025-08-25,36142,3488,3572,28416,666,136,4183,29960,1840,23,26481,0,3924,2168,1,2352,594,586,36,30405,1,3568,EUR
2025-08-26,35731,3552,3554,27961,664,134,4272,29345,1952,28,26093,0,3752,2180,1,2357,640,671,37,29845,1,3705,EUR
2025-08-27,35749,3500,3522,28053,674,135,4313,29402,1891,8,26189,0,3817,2104,0,2332,618,663,26,30006,0,3639,EUR
2025-08-28,36306,3583,3647,28384,692,138,4312,30012,1839,5,26390,0,3913,2280,0,2437,634,617,35,30303,0,3723,EUR
2025-08-29,36819,3576,3583,29028,632,137,4321,30479,1869,13,26916,0,3988,2319,0,2492,454,602,48,30904,0,3596,EUR
2025-08-30,34092,3622,3528,26343,599,139,4238,28315,1395,5,25564,0,3234,2349,0,2288,203,432,22,28798,0,2945,EUR
2025-08-31,35487,3579,3583,27657,668,137,4164,29768,1412,6,26603,0,3642,2213,0,2471,192,321,45,30245,0,3029,EUR
2025-09-01,36106,3455,3442,28578,631,140,4195,29980,1775,16,26265,0,4023,2230,0,2446,557,557,28,30288,0,3588,EUR
2025-09-02,35190,3399,3429,27719,643,136,4197,28943,1898,16,25738,0,3823,2103,0,2098,714,693,21,29561,0,3526,EUR
2025-09-03,35423,3381,3404,27966,672,133,4237,29096,1954,3,25888,0,3894,2044,1,2205,677,687,27,29782,1,3596,EUR
2025-09-04,36165,3447,3507,28456,755,136,4282,29798,1947,2,26227,0,3963,2234,0,2368,721,626,26,30190,0,3741,EUR
2025-09-05,36612,3435,3445,29111,621,138,4230,30158,2081,5,26615,0,3964,2219,0,2522,570,695,27,30579,0,3814,EUR
2025-09-06,32711,3423,3340,25303,645,138,4095,27221,1238,19,25067,0,3137,2056,1,1833,192,397,28,28204,1,2450,EUR
2025-09-07,34878,3482,3480,27222,694,134,4109,29223,1401,11,26223,0,3609,2066,0,2371,232,340,37,29832,0,2980,EUR
2025-09-08,35631,3272,3333,28385,641,140,4098,29594,1776,23,26076,0,3963,2064,0,2296,668,544,20,30039,0,3528,EUR
2025-09-09,34841,3308,3316,27555,662,134,4126,28650,1917,14,25254,0,3810,2147,1,2283,716,607,23,29064,1,3629,EUR
2025-09-10,35016,3327,3313,27718,658,134,4187,28765,1924,6,25433,0,3804,2045,1,2407,680,615,31,29237,1,3733,EUR
2025-09-11,36112,3379,3421,28610,702,139,4195,29615,2153,10,26022,0,3950,2171,0,2600,681,658,30,29972,0,3969,EUR
2025-09-12,36441,3352,3388,29086,615,141,4218,30042,2025,15,26391,0,3967,2232,1,2644,544,632,30,30358,1,3850,EUR
2025-09-13,32232,3391,3322,24891,628,135,4095,26940,1047,15,24788,0,3164,2034,1,1700,189,338,18,27952,1,2245,EUR
2025-09-14,34544,3388,3413,27070,673,139,4048,28940,1402,15,25900,0,3568,2088,0,2416,205,336,31,29468,0,2988,EUR
2025-09-15,35438,3292,3265,28219,662,133,4111,29286,1886,22,25786,0,3907,2042,0,2391,692,592,28,29693,0,3703,EUR
2025-09-16,34589,3241,3271,27401,676,136,4110,28358,1974,11,25113,0,3698,2032,0,2386,707,618,35,28811,0,3746,EUR
2025-09-17,35170,3243,3286,27985,656,132,4119,28631,2281,7,25300,0,3760,2023,0,2663,694,698,32,29060,0,4087,EUR
2025-09-18,35924,3423,3453,28338,710,137,4272,29381,2127,7,25811,0,3833,2141,0,2670,774,667,28,29644,0,4139,EUR
2025-09-19,36433,3349,3314,29156,614,135,4214,29853,2218,13,26248,0,3905,2173,1,2777,622,679,28,30153,1,4106,EUR
2025-09-20,32094,3400,3273,24808,613,134,4084,26645,1219,12,24529,0,3078,1937,1,1835,249,437,28,27607,1,2549,EUR
2025-09-21,33857,3409,3372,26408,668,132,4077,28367,1274,7,25489,0,3537,1952,0,2282,227,326,44,29026,0,2879,EUR
2025-09-22,34986,3163,3206,28030,587,135,4016,28863,1949,23,25452,0,3907,1919,0,2392,640,648,28,29359,0,3708,EUR
2025-09-23,33786,3084,3103,27002,597,136,3965,27718,1950,17,24578,0,3676,1895,0,2283,607,724,23,28254,0,3637,EUR
2025-09-24,34129,3142,3104,27258,625,134,4004,28064,1924,3,24802,0,3707,1921,0,2329,628,711,31,28509,0,3699,EUR
2025-09-25,35469,3324,3347,28158,640,138,4140,29105,2081,5,25593,0,3854,2042,0,2579,683,686,32,29447,0,3980,EUR
2025-09-26,35664,3299,3343,28398,624,135,4182,29332,2008,7,25812,0,3837,2098,0,2599,582,693,43,29649,0,3917,EUR
2025-09-27,31914,3342,3277,24681,614,135,4051,26522,1196,10,24418,0,3047,1978,0,1826,189,433,23,27465,0,2471,EUR
2025-09-28,34037,3394,3355,26608,680,132,4077,28474,1342,12,25485,0,3496,2024,1,2372,271,358,30,28981,1,3031,EUR
2025-09-29,34789,3199,3247,27701,642,135,4074,28642,1919,19,25381,0,3798,1847,0,2391,730,619,23,29179,0,3763,EUR
2025-09-30,17,3,5,9,0,0,7,10,0,0,11,0,0,0,0,2,3,1,0,11,0,6,EUR
2025-10-01,33895,3077,3105,27172,541,132,4065,27717,1977,4,24570,0,3651,1904,1,2278,712,748,31,28221,1,3769,EUR
2025-10-02,34258,3067,3077,27574,540,138,4058,27927,2129,6,24710,0,3699,1938,1,2436,693,751,30,28409,1,3910,EUR
2025-10-03,34309,3210,3239,27254,606,135,4089,28257,1815,13,25266,0,3510,1964,0,2368,512,666,23,28776,0,3569,EUR
2025-10-04,30453,3310,3265,23279,599,140,3998,25500,807,8,23837,0,2692,1930,0,1435,189,351,19,26529,0,1994,EUR
2025-10-05,33175,3310,3305,25892,668,137,4007,27841,1175,15,25137,0,3315,1935,0,2218,175,371,24,28452,0,2788,EUR
2025-10-06,33833,3111,3144,26986,592,132,3955,27942,1776,28,24941,0,3716,1748,0,2177,628,605,18,28657,0,3428,EUR
2025-10-07,32851,3122,3059,26082,588,130,4006,26836,1864,15,24082,0,3555,1717,0,2069,719,675,34,27637,0,3497,EUR
2025-10-08,33787,3192,3162,26782,651,133,4085,27536,2024,9,24537,0,3593,1818,0,2399,720,688,32,28130,0,3839,EUR
2025-10-09,34630,3259,3276,27435,660,131,4110,28198,2189,2,25030,0,3690,1833,2,2535,800,710,30,28720,2,4075,EUR
2025-10-10,34822,3243,3231,27724,624,137,4042,28657,1981,5,25473,0,3760,1885,1,2389,572,703,39,29233,1,3703,EUR
2025-10-11,30762,3325,3244,23564,629,132,3976,25545,1098,11,23872,0,2875,1788,0,1589,176,444,18,26747,0,2227,EUR
2025-10-12,32901,3311,3329,25583,678,133,3993,27544,1220,11,25134,0,3389,1757,0,2049,183,355,34,28523,0,2621,EUR
2025-10-13,33499,3073,3109,26716,601,131,3944,27583,1806,35,24813,0,3757,1610,0,2116,572,597,34,28570,0,3319,EUR
