ICAO,DATE,PHASE,N_VALID,"(-INF,-60]","(-60,-55]","(-55,-50]","(-50,-45]","(-45,-40]","(-40,-35]","(-35,-30]","(-30,-25]","(-25,-20]","(-20,-15]","(-15,-10]","(-10,-5]","(-5,0]","(0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,INF)"
LPPT,2020-06-03,DEP,24,0,0,0,0,0,0,0,1,0,0,0,6,2,3,2,1,2,1,1,3,1,0,0,0,0,1
LPPT,2020-06-04,ARR,33,0,0,0,0,0,1,3,0,2,5,4,4,2,4,1,1,1,0,2,1,0,0,1,0,0,1
LPPT,2020-06-04,DEP,33,0,0,0,0,0,0,0,0,0,0,2,3,7,6,3,3,1,2,3,0,1,2,0,0,0,0
LPPT,2020-06-05,ARR,33,0,0,0,0,1,0,3,0,2,2,1,5,3,4,2,4,1,0,1,1,0,0,0,0,2,1
LPPT,2020-06-05,DEP,25,0,0,0,0,0,0,0,0,1,1,2,2,4,4,3,3,2,2,0,0,0,0,0,0,0,1
LPPT,2020-06-06,ARR,23,0,0,0,0,0,0,0,1,0,3,2,2,2,2,3,3,1,2,1,1,0,0,0,0,0,0
LPPT,2020-06-06,DEP,27,0,0,0,0,0,0,0,1,0,0,1,6,2,3,1,4,0,1,2,5,0,0,0,0,0,1
LPPT,2020-06-07,ARR,30,0,0,0,0,0,0,0,3,1,2,4,3,1,2,3,1,0,4,2,2,0,0,2,0,0,0
LPPT,2020-06-07,DEP,32,0,0,0,0,1,0,0,0,0,0,2,4,4,6,4,3,3,0,0,1,2,0,1,0,0,1
LPPT,2020-06-08,ARR,26,0,0,0,0,0,1,2,0,0,2,4,6,1,2,1,5,1,1,0,0,0,0,0,0,0,0
LPPT,2020-06-08,DEP,27,0,0,0,0,0,0,0,1,0,0,1,4,7,3,2,3,1,2,0,1,0,1,0,0,0,1
LPPT,2020-06-09,ARR,26,2,0,0,0,0,0,1,1,2,3,4,3,3,2,1,0,0,2,0,0,0,1,0,1,0,0
LPPT,2020-06-09,DEP,27,1,0,0,0,0,0,0,0,3,0,1,4,5,4,2,3,1,1,0,0,0,0,0,0,0,2
LPPT,2020-06-10,ARR,25,0,0,0,0,0,1,2,0,3,2,3,4,1,4,0,1,2,0,1,0,0,0,0,0,0,1
LPPT,2020-06-10,DEP,26,0,0,0,0,0,0,0,0,1,0,3,3,4,2,4,3,0,1,0,1,0,1,1,0,0,2
LPPT,2020-06-11,ARR,26,0,0,0,0,0,1,1,0,3,4,6,2,1,0,4,3,0,0,1,0,0,0,0,0,0,0
LPPT,2020-06-11,DEP,30,0,0,0,0,0,0,0,1,0,0,2,5,7,10,1,1,2,0,1,0,0,0,0,0,0,0
LPPT,2020-06-12,ARR,33,0,0,0,0,0,1,0,2,2,3,5,7,5,3,0,0,0,1,0,0,1,0,0,1,0,2
LPPT,2020-06-12,DEP,30,0,0,0,0,0,0,1,0,0,0,2,4,6,5,5,1,1,0,1,0,0,0,0,0,1,3
LPPT,2020-06-13,ARR,21,1,0,0,0,0,0,0,2,1,3,3,2,1,2,2,1,2,0,1,0,0,0,0,0,0,0
LPPT,2020-06-13,DEP,21,0,0,0,0,0,0,0,0,0,0,1,4,4,5,1,1,0,2,1,0,0,1,0,0,0,1
LPPT,2020-06-14,ARR,31,0,0,0,0,0,0,2,4,2,0,4,7,3,1,2,1,2,1,0,1,0,0,0,0,0,1
LPPT,2020-06-14,DEP,30,0,0,0,0,0,0,0,1,0,0,2,4,4,5,5,4,1,1,1,1,0,0,0,0,0,1
LPPT,2020-06-15,ARR,36,1,0,0,0,0,0,2,0,2,2,2,4,4,8,3,1,3,2,2,0,0,0,0,0,0,0
LPPT,2020-06-15,DEP,35,0,0,0,0,0,0,0,0,1,0,1,1,8,6,2,6,2,1,2,2,1,1,1,0,0,0
LPPT,2020-06-16,ARR,33,0,0,0,0,0,0,1,0,3,1,6,5,1,2,3,4,2,1,0,0,0,2,0,0,0,2
LPPT,2020-06-16,DEP,33,0,0,0,0,0,0,0,1,0,0,0,2,6,6,5,1,4,1,2,2,1,1,0,0,0,1
LPPT,2020-06-17,ARR,29,0,0,0,0,0,1,1,1,1,3,3,7,5,2,3,0,0,1,0,0,0,1,0,0,0,0
LPPT,2020-06-17,DEP,30,0,0,0,0,0,0,0,0,0,0,2,5,7,6,2,1,4,0,1,0,0,0,0,0,0,2
LPPT,2020-06-18,ARR,42,0,0,0,0,0,0,0,2,3,1,6,7,5,6,2,6,0,2,0,1,0,0,0,0,0,1
LPPT,2020-06-18,DEP,44,0,0,0,0,0,0,0,1,0,0,0,4,10,8,6,4,3,1,1,2,1,1,0,0,1,1
LPPT,2020-06-19,ARR,38,0,0,0,0,2,0,1,0,1,1,4,6,5,3,3,6,1,1,0,1,0,1,0,1,0,1
LPPT,2020-06-19,DEP,37,0,0,0,0,0,0,0,0,0,2,1,3,9,11,3,0,2,1,1,0,2,0,0,0,0,2
LPPT,2020-06-20,ARR,30,0,0,0,0,0,0,2,2,1,1,2,3,4,3,5,2,0,1,2,0,0,0,1,0,0,1
LPPT,2020-06-20,DEP,29,0,0,0,0,0,0,0,0,0,0,3,5,5,1,7,1,2,1,0,1,0,0,0,0,0,3
LPPT,2020-06-21,ARR,37,0,0,0,0,1,0,0,0,4,3,5,5,6,7,2,3,0,1,0,0,0,0,0,0,0,0
LPPT,2020-06-21,DEP,35,0,0,0,0,0,0,0,0,0,0,4,4,4,9,3,2,4,1,2,2,0,0,0,0,0,0
LPPT,2020-06-22,ARR,41,0,0,0,0,0,0,0,0,4,7,6,4,6,5,3,0,3,0,1,1,0,0,0,0,0,1
LPPT,2020-06-22,DEP,44,0,0,0,0,0,0,0,0,0,1,0,4,12,7,5,5,2,1,0,2,1,0,0,0,1,3
LPPT,2020-06-23,ARR,36,0,0,0,0,0,3,0,2,2,4,1,3,7,7,1,1,1,1,0,0,1,0,0,0,1,1
LPPT,2020-06-23,DEP,30,0,0,0,0,0,0,0,0,0,0,2,4,2,4,6,4,3,0,1,1,0,0,0,1,2,0
LPPT,2020-06-24,ARR,31,0,0,0,0,1,1,0,1,3,2,2,2,6,3,4,1,2,1,0,0,2,0,0,0,0,0
LPPT,2020-06-24,DEP,32,0,0,0,0,0,0,0,0,0,1,0,5,9,6,2,1,2,2,2,0,0,1,0,0,0,1
LPPT,2020-06-25,ARR,35,0,0,0,0,0,0,0,1,1,4,4,5,2,4,4,2,1,4,0,0,0,0,1,0,0,2
LPPT,2020-06-25,DEP,42,0,0,0,0,0,0,0,0,1,0,1,5,6,9,4,5,4,2,1,0,0,0,0,0,0,4
LPPT,2020-06-26,ARR,43,0,0,0,0,0,0,1,0,1,4,5,13,5,5,2,4,1,0,0,1,0,0,0,0,0,1
LPPT,2020-06-26,DEP,39,0,0,0,0,0,0,0,0,0,1,0,4,9,7,6,2,1,2,1,0,2,0,1,0,0,3
LPPT,2020-06-27,ARR,36,0,0,0,0,0,0,1,1,0,2,4,8,7,4,4,0,0,0,0,0,0,0,1,0,0,4
LPPT,2020-06-27,DEP,35,0,0,0,0,0,0,0,0,0,1,1,3,10,5,3,2,3,1,1,0,2,0,0,0,0,3
LPPT,2020-06-28,ARR,42,0,0,0,0,0,0,1,1,2,6,2,7,6,3,6,3,2,0,1,1,0,1,0,0,0,0
LPPT,2020-06-28,DEP,43,0,0,0,0,0,0,0,0,1,0,2,6,9,4,5,3,4,1,3,2,1,1,0,1,0,0
LPPT,2020-06-29,ARR,48,0,0,0,0,0,0,1,0,2,4,5,7,10,1,5,3,3,1,1,0,1,1,1,0,0,2
LPPT,2020-06-29,DEP,46,0,0,0,0,0,0,0,0,0,0,2,3,10,10,3,5,3,3,3,1,0,0,1,0,0,2
LPPT,2020-06-30,ARR,42,0,0,0,0,0,0,0,1,3,2,3,5,8,7,2,6,2,0,0,1,0,0,2,0,0,0
LPPT,2020-06-30,DEP,36,0,0,0,0,0,0,0,0,0,0,4,6,4,5,7,3,2,1,0,1,1,1,0,0,0,1
LPPT,2020-07-01,ARR,74,0,0,0,0,0,0,0,1,3,3,3,7,7,10,13,7,2,6,2,1,1,1,2,0,0,5
LPPT,2020-07-01,DEP,82,0,0,0,0,0,0,0,0,0,0,1,2,12,15,18,6,2,6,2,4,3,0,2,0,0,9
LPPT,2020-07-02,ARR,87,0,0,0,0,0,0,1,0,4,3,8,7,18,6,9,4,11,3,2,2,0,0,1,1,1,6
LPPT,2020-07-02,DEP,88,0,0,0,0,0,0,0,0,0,0,0,10,17,21,8,12,5,0,4,2,0,0,4,0,1,4
LPPT,2020-07-03,ARR,103,0,0,0,0,0,0,2,4,8,10,12,18,14,16,3,3,2,6,2,1,0,0,0,0,0,2
LPPT,2020-07-03,DEP,100,1,0,0,0,0,0,0,0,0,0,3,7,26,24,12,10,5,2,3,3,1,0,1,1,0,1
LPPT,2020-07-04,ARR,93,0,0,0,0,0,2,2,4,7,17,9,16,11,9,5,5,1,1,1,0,0,0,1,0,0,2
LPPT,2020-07-04,DEP,92,1,0,0,0,0,0,0,1,0,1,3,10,26,16,7,8,4,2,2,3,2,0,1,0,0,5
LPPT,2020-07-05,ARR,91,0,0,0,0,0,1,3,1,6,14,13,13,11,11,6,2,2,1,2,2,0,0,1,0,0,2
LPPT,2020-07-05,DEP,94,0,0,0,0,0,0,0,0,0,1,5,9,27,21,9,5,3,4,1,1,3,1,0,0,0,4
LPPT,2020-07-06,ARR,94,0,0,0,0,0,1,1,3,8,9,13,12,14,10,6,7,2,0,2,0,0,1,0,1,0,4
LPPT,2020-07-06,DEP,94,0,0,0,0,0,0,0,0,0,2,4,12,25,23,7,7,4,3,0,2,1,1,0,0,0,3
LPPT,2020-07-07,ARR,87,0,0,1,0,0,0,1,5,4,8,12,11,14,14,3,3,2,2,2,1,1,0,0,1,1,1
LPPT,2020-07-07,DEP,88,0,0,0,0,0,0,2,0,0,1,6,8,26,17,14,4,3,0,0,2,0,1,0,0,1,3
LPPT,2020-07-08,ARR,85,0,0,0,0,0,1,3,9,2,13,15,13,15,4,1,2,3,2,1,0,0,0,0,0,0,1
LPPT,2020-07-08,DEP,86,0,0,0,0,0,0,0,0,1,1,5,13,30,22,6,0,3,0,0,1,2,0,0,0,0,2
LPPT,2020-07-09,ARR,90,0,0,0,0,0,2,0,3,12,12,15,15,10,6,2,5,3,1,0,1,0,1,0,0,1,1
LPPT,2020-07-09,DEP,93,0,0,0,0,0,0,0,0,0,1,4,19,35,15,7,3,3,0,1,0,0,2,0,0,0,3
LPPT,2020-07-10,ARR,111,0,0,0,0,0,0,2,2,6,13,17,12,15,15,4,4,9,3,3,2,2,0,0,1,1,0
LPPT,2020-07-10,DEP,105,0,0,0,0,0,0,0,1,0,1,3,10,35,25,5,9,2,4,3,2,1,1,0,1,0,2
LPPT,2020-07-11,ARR,94,0,0,0,0,0,0,1,1,5,11,12,10,11,12,12,4,3,4,1,0,1,0,1,0,1,4
LPPT,2020-07-11,DEP,94,0,0,0,0,0,0,0,1,1,0,1,15,26,20,12,4,4,4,1,2,0,1,0,0,0,2
LPPT,2020-07-12,ARR,91,0,0,0,0,1,0,2,7,9,19,10,16,10,2,5,1,1,1,0,2,2,0,0,0,0,3
LPPT,2020-07-12,DEP,95,0,0,0,0,0,0,0,0,1,1,2,20,30,19,7,5,3,1,1,1,0,1,0,0,1,2
LPPT,2020-07-13,ARR,100,0,0,0,0,0,1,2,5,5,16,15,17,16,7,5,2,4,0,0,2,0,0,0,0,0,3
LPPT,2020-07-13,DEP,97,0,0,0,0,0,0,0,0,0,1,4,14,31,24,7,6,2,3,0,1,0,0,0,1,0,3
LPPT,2020-07-14,ARR,90,0,0,0,0,0,1,3,9,16,10,17,14,11,3,1,1,3,0,0,0,0,0,0,0,0,1
LPPT,2020-07-14,DEP,94,0,0,0,0,0,0,0,1,1,1,6,19,22,20,5,7,6,2,1,0,0,0,0,0,0,3
LPPT,2020-07-15,ARR,97,0,0,0,0,0,1,4,11,6,12,13,16,9,5,5,1,3,0,0,3,3,1,0,0,1,3
LPPT,2020-07-15,DEP,97,1,0,0,0,0,0,0,0,0,3,1,19,34,16,7,0,7,3,1,0,0,1,0,0,0,4
LPPT,2020-07-16,ARR,104,0,0,0,1,2,1,3,1,7,17,14,12,20,11,4,2,2,1,0,1,0,0,1,0,0,4
LPPT,2020-07-16,DEP,103,0,0,0,0,0,0,0,0,0,1,5,20,35,22,7,4,4,1,0,0,0,1,0,1,0,2
LPPT,2020-07-17,ARR,112,0,0,0,0,0,1,4,10,15,17,11,14,7,10,3,4,2,1,2,4,2,1,0,0,1,3
LPPT,2020-07-17,DEP,109,0,0,1,0,0,0,0,0,0,0,4,21,33,24,11,5,0,1,0,3,2,0,1,0,1,2
LPPT,2020-07-18,ARR,103,0,0,0,1,1,0,3,11,12,9,18,14,16,3,9,0,2,1,0,0,0,0,0,0,0,3
LPPT,2020-07-18,DEP,101,0,0,0,0,0,0,0,0,1,1,6,20,35,16,11,5,1,1,0,0,0,1,0,1,0,2
LPPT,2020-07-19,ARR,105,0,0,0,0,0,2,1,3,11,10,23,13,6,16,8,4,3,1,0,0,0,0,0,0,1,3
LPPT,2020-07-19,DEP,107,0,0,0,0,0,0,0,0,0,1,8,13,32,21,12,5,4,2,0,0,2,3,0,0,0,4
LPPT,2020-07-20,ARR,108,0,0,0,0,0,0,0,2,3,11,15,16,21,15,7,7,1,4,1,1,1,0,0,0,0,3
LPPT,2020-07-20,DEP,106,0,0,0,0,0,0,1,0,1,0,1,16,34,20,14,7,2,3,0,2,0,0,2,0,0,3
LPPT,2020-07-21,ARR,96,0,0,0,0,0,0,1,3,3,9,19,10,14,6,6,7,3,5,1,1,0,0,2,1,0,5
LPPT,2020-07-21,DEP,96,0,0,0,0,0,0,0,0,0,0,2,18,28,19,13,2,1,2,4,1,2,0,0,1,1,2
LPPT,2020-07-22,ARR,93,0,0,0,0,0,1,0,5,8,16,13,8,8,10,7,3,2,3,1,2,0,0,0,1,0,5
LPPT,2020-07-22,DEP,91,0,0,0,0,0,0,0,0,0,1,3,20,30,15,6,4,1,2,0,2,0,0,1,0,1,5
LPPT,2020-07-23,ARR,109,0,0,0,1,0,0,0,0,7,9,17,16,15,14,8,9,3,2,1,0,0,1,1,0,0,5
LPPT,2020-07-23,DEP,113,0,0,0,0,0,0,0,0,0,1,5,18,26,18,6,13,6,4,3,3,1,1,2,0,0,6
LPPT,2020-07-24,ARR,114,0,0,0,0,0,0,2,3,6,13,19,17,7,14,3,6,4,1,5,2,2,1,3,1,2,3
LPPT,2020-07-24,DEP,111,0,0,0,0,0,0,0,0,1,3,2,16,33,23,7,5,2,3,2,3,4,1,3,1,1,1
LPPT,2020-07-25,ARR,106,0,0,0,0,0,1,0,3,7,13,18,14,17,14,5,4,5,0,2,0,1,0,0,0,1,1
LPPT,2020-07-25,DEP,106,0,0,0,0,0,0,0,0,2,3,7,18,29,17,10,8,2,2,1,1,1,1,1,0,1,2
LPPT,2020-07-26,ARR,107,0,0,0,0,1,0,1,5,7,6,23,20,15,6,6,5,3,3,1,1,0,0,1,0,2,1
LPPT,2020-07-26,DEP,107,0,0,0,0,0,0,0,0,2,0,6,21,25,25,6,9,5,2,1,0,1,2,0,0,0,2
LPPT,2020-07-27,ARR,106,0,0,0,0,1,2,1,1,4,11,15,24,17,9,6,3,1,4,3,2,0,0,0,0,1,1
LPPT,2020-07-27,DEP,104,0,0,0,0,0,0,0,0,0,2,4,23,25,32,4,6,2,3,0,1,0,0,1,0,0,1
LPPT,2020-07-28,ARR,94,0,0,0,0,0,0,1,4,13,6,12,12,15,9,5,4,1,3,3,1,1,2,0,0,0,2
LPPT,2020-07-28,DEP,95,0,0,0,0,0,0,0,0,0,1,4,18,32,18,9,4,2,1,1,0,0,1,0,2,0,2
LPPT,2020-07-29,ARR,100,0,0,0,0,0,1,1,11,8,14,16,14,9,9,3,5,5,0,0,0,0,1,1,0,1,1
LPPT,2020-07-29,DEP,100,0,0,0,0,0,0,0,0,0,1,6,12,30,20,5,7,5,5,4,1,1,0,0,0,0,3
LPPT,2020-07-30,ARR,110,0,0,0,0,0,0,0,8,13,14,17,14,12,9,8,4,3,0,0,1,1,1,1,1,0,3
LPPT,2020-07-30,DEP,111,0,0,0,0,0,0,0,0,1,1,2,13,29,26,16,4,8,2,3,0,1,0,2,1,0,2
LPPT,2020-07-31,ARR,112,0,0,0,0,0,0,2,2,5,18,18,17,14,8,12,1,6,1,2,2,1,1,1,0,0,1
LPPT,2020-07-31,DEP,115,0,0,0,0,0,0,0,0,0,0,5,12,38,36,9,3,2,2,2,1,2,0,1,0,0,2
LPPT,2020-08-01,ARR,146,1,0,0,0,1,2,1,3,8,12,15,21,19,21,8,14,10,1,2,1,1,2,0,0,0,3
LPPT,2020-08-01,DEP,150,0,0,0,0,0,0,0,1,0,1,4,15,40,38,17,9,9,4,3,0,1,0,1,1,3,3
LPPT,2020-08-02,ARR,151,0,0,0,0,0,0,2,3,5,13,20,24,22,14,10,10,11,5,4,0,1,1,0,1,1,4
LPPT,2020-08-02,DEP,156,0,0,0,0,0,1,0,0,0,0,4,8,53,26,20,12,9,3,6,3,2,1,1,1,1,5
LPPT,2020-08-03,ARR,154,0,0,0,0,0,3,2,11,10,27,32,14,18,15,6,4,4,3,3,1,0,1,0,0,0,0
LPPT,2020-08-03,DEP,150,0,0,0,0,0,0,0,0,0,1,6,22,48,36,13,7,5,5,1,2,0,1,0,0,1,2
LPPT,2020-08-04,ARR,135,0,0,0,0,0,0,1,9,18,24,27,20,16,7,2,5,0,2,0,0,0,1,1,0,0,2
LPPT,2020-08-04,DEP,134,0,0,0,0,0,0,0,0,0,0,5,21,45,33,10,4,8,2,0,0,0,1,0,0,0,5
LPPT,2020-08-05,ARR,134,0,0,0,0,0,0,2,3,6,24,26,26,18,7,4,5,2,2,1,1,1,0,1,1,2,2
LPPT,2020-08-05,DEP,137,0,0,0,0,0,0,0,0,0,0,4,21,40,39,13,11,1,1,1,1,0,0,1,0,0,4
LPPT,2020-08-06,ARR,142,0,0,0,0,1,1,2,5,12,21,32,20,15,13,7,5,3,0,0,1,1,2,0,0,0,1
LPPT,2020-08-06,DEP,142,0,0,0,0,0,0,0,0,0,0,7,19,48,29,14,5,7,4,2,0,0,2,1,1,0,3
LPPT,2020-08-07,ARR,159,1,0,0,0,1,0,2,10,13,16,24,22,22,19,7,5,7,3,3,0,1,0,0,0,0,3
LPPT,2020-08-07,DEP,160,0,0,0,0,0,0,0,0,1,2,1,27,42,27,19,14,6,7,1,5,1,0,2,1,1,3
LPPT,2020-08-08,ARR,161,0,0,0,0,1,1,3,5,9,19,31,27,16,17,12,5,5,2,1,3,1,0,0,0,0,3
LPPT,2020-08-08,DEP,155,0,0,0,1,0,0,0,0,0,3,6,25,58,25,14,8,4,1,2,3,3,0,2,0,0,0
LPPT,2020-08-09,ARR,150,0,0,0,0,0,0,0,5,11,19,29,22,23,7,7,8,2,2,5,3,1,0,1,1,0,4
LPPT,2020-08-09,DEP,155,0,0,0,0,0,0,0,0,0,0,6,21,44,35,17,9,10,3,2,2,1,2,0,0,1,2
LPPT,2020-08-10,ARR,145,0,0,0,0,1,0,4,7,10,15,18,21,29,17,11,3,3,1,1,2,1,0,0,0,0,1
LPPT,2020-08-10,DEP,142,0,0,0,0,0,0,1,0,0,3,5,21,47,30,17,8,4,0,4,0,2,0,0,0,0,0
LPPT,2020-08-11,ARR,129,0,0,0,0,0,0,1,5,8,18,16,26,25,11,4,6,2,0,2,1,1,0,1,0,0,2
LPPT,2020-08-11,DEP,128,0,0,0,0,0,0,0,0,0,1,5,18,47,19,13,6,5,3,3,0,0,2,0,2,2,2
LPPT,2020-08-12,ARR,137,1,0,1,0,1,0,2,3,5,20,31,23,11,14,7,3,3,3,2,1,2,0,0,1,0,3
LPPT,2020-08-12,DEP,132,0,0,0,0,0,0,0,1,0,2,7,15,44,33,6,7,4,3,2,1,1,0,1,0,0,5
LPPT,2020-08-13,ARR,151,0,0,0,0,0,2,2,3,7,18,33,22,15,16,13,4,3,4,3,0,1,1,0,0,1,3
LPPT,2020-08-13,DEP,156,0,0,0,0,0,0,0,0,0,2,2,16,44,37,25,8,8,1,2,0,1,3,1,2,2,2
LPPT,2020-08-14,ARR,153,0,0,0,0,0,1,2,1,12,20,24,20,19,18,10,12,4,1,2,1,1,1,1,0,1,2
LPPT,2020-08-14,DEP,158,1,0,0,0,0,0,0,0,0,1,1,17,56,32,12,9,6,3,8,3,1,2,0,0,0,6
LPPT,2020-08-15,ARR,157,0,0,0,0,0,1,3,3,11,9,17,23,27,18,11,9,8,3,5,3,1,1,1,0,0,3
LPPT,2020-08-15,DEP,152,0,0,0,0,0,0,0,0,0,2,4,16,46,29,11,15,6,5,6,2,2,2,0,2,3,1
LPPT,2020-08-16,ARR,157,0,0,0,1,0,1,2,4,8,22,24,24,23,14,6,8,8,2,1,2,2,1,2,0,0,2
LPPT,2020-08-16,DEP,162,0,0,0,0,0,0,0,0,0,0,2,14,44,33,26,16,9,4,4,1,1,1,1,0,0,6
LPPT,2020-08-17,ARR,151,0,0,0,0,0,0,3,5,13,17,23,27,18,13,6,11,6,1,3,1,1,0,0,0,0,3
LPPT,2020-08-17,DEP,148,0,0,0,0,0,0,0,0,1,0,6,16,49,30,13,11,4,5,4,3,0,1,0,0,0,5
LPPT,2020-08-18,ARR,134,0,0,0,2,1,2,2,6,12,18,28,29,14,7,2,6,3,0,1,0,0,0,0,0,1,0
LPPT,2020-08-18,DEP,133,0,0,0,0,0,0,0,0,0,2,4,21,39,24,18,10,3,4,2,1,1,0,1,0,0,3
LPPT,2020-08-19,ARR,144,0,0,0,0,0,0,2,5,7,24,27,18,22,17,3,4,1,3,3,2,0,0,1,1,1,3
LPPT,2020-08-19,DEP,139,1,0,0,0,0,0,0,0,0,2,10,18,47,25,12,8,6,4,0,1,0,0,0,1,1,3
LPPT,2020-08-20,ARR,150,0,0,0,1,0,3,1,5,11,12,17,28,17,18,11,7,7,4,1,0,1,1,0,2,0,3
LPPT,2020-08-20,DEP,151,0,0,0,0,0,0,0,0,1,1,1,14,36,38,18,11,14,3,3,5,3,1,1,0,0,1
LPPT,2020-08-21,ARR,155,0,0,0,1,0,0,3,1,10,14,13,17,14,30,11,12,8,8,4,3,0,1,0,0,0,5
LPPT,2020-08-21,DEP,160,1,0,0,0,0,0,0,0,0,1,4,16,40,28,22,14,7,9,2,3,2,2,0,1,0,8
LPPT,2020-08-22,ARR,159,0,0,0,0,1,0,0,5,14,17,18,34,17,16,11,9,6,4,0,4,0,1,0,0,0,2
LPPT,2020-08-22,DEP,154,0,0,0,0,0,0,0,0,0,0,5,20,40,27,23,8,13,4,3,1,5,0,1,0,0,4
LPPT,2020-08-23,ARR,172,0,0,0,1,0,1,1,4,8,14,31,28,20,16,12,7,5,6,6,3,3,1,0,1,0,4
LPPT,2020-08-23,DEP,173,0,0,0,0,0,0,1,0,1,4,3,22,45,38,21,11,8,4,2,2,0,2,3,1,0,5
LPPT,2020-08-24,ARR,153,2,0,0,0,0,1,2,8,22,16,30,28,14,8,8,5,2,3,0,1,0,0,0,1,0,2
LPPT,2020-08-24,DEP,157,0,0,0,0,0,0,0,0,1,2,6,21,56,36,13,7,5,3,1,2,0,0,0,0,1,3
LPPT,2020-08-25,ARR,145,0,0,0,0,0,1,2,4,8,16,26,25,20,16,6,5,5,5,2,0,2,0,1,0,0,1
LPPT,2020-08-25,DEP,143,0,0,0,0,0,0,0,0,0,2,3,20,49,21,14,9,7,5,2,2,2,3,2,0,0,2
LPPT,2020-08-26,ARR,134,1,0,0,0,0,1,0,2,11,18,18,30,19,10,9,6,6,0,1,0,0,1,0,0,0,1
LPPT,2020-08-26,DEP,136,0,0,0,0,0,0,0,0,1,0,1,24,32,34,13,6,6,8,1,4,3,2,1,0,0,0
LPPT,2020-08-27,ARR,150,0,0,0,0,0,1,2,3,9,23,19,17,23,23,13,3,1,3,2,1,0,2,0,0,1,4
LPPT,2020-08-27,DEP,152,0,0,0,0,0,0,0,1,0,0,4,24,49,28,12,11,5,5,3,0,3,0,1,3,0,3
LPPT,2020-08-28,ARR,162,0,0,0,1,0,0,0,5,7,10,18,29,31,18,16,9,2,7,4,3,0,1,0,0,0,1
LPPT,2020-08-28,DEP,161,0,0,0,0,0,0,0,0,0,0,4,15,54,38,15,11,8,6,3,2,0,2,1,1,0,1
LPPT,2020-08-29,ARR,158,1,0,0,0,0,4,3,6,15,16,28,21,21,10,9,7,6,2,1,2,0,1,0,3,0,2
LPPT,2020-08-29,DEP,147,0,0,0,0,0,0,0,0,1,1,5,19,42,28,19,14,2,3,3,2,1,1,2,1,2,1
LPPT,2020-08-30,ARR,150,0,0,0,0,1,4,8,13,17,12,30,14,16,16,5,5,3,3,0,1,0,0,1,0,0,1
LPPT,2020-08-30,DEP,160,0,0,0,0,0,0,0,0,0,0,3,23,56,34,22,12,3,0,2,2,1,0,0,0,0,2
LPPT,2020-08-31,ARR,147,1,0,0,0,0,0,3,5,9,23,24,30,24,10,6,4,3,2,0,2,0,1,0,0,0,0
LPPT,2020-08-31,DEP,145,0,0,0,0,0,0,0,0,0,0,5,24,44,27,16,14,2,5,4,2,0,1,0,1,0,0
LPPT,2020-09-01,ARR,127,0,0,0,0,4,3,8,9,12,24,19,16,10,9,5,2,1,2,1,0,0,0,0,0,0,2
LPPT,2020-09-01,DEP,122,0,0,0,0,0,0,0,1,0,2,2,14,43,24,15,10,2,2,1,0,2,2,0,0,0,2
LPPT,2020-09-02,ARR,117,1,0,0,0,0,4,1,14,16,17,12,14,6,14,7,2,1,2,1,2,0,2,0,0,0,1
LPPT,2020-09-02,DEP,125,0,0,0,0,0,0,1,0,0,1,6,15,38,26,15,6,6,4,1,1,0,0,1,0,1,3
LPPT,2020-09-03,ARR,146,0,0,0,0,2,1,6,7,7,32,27,15,16,8,9,6,5,0,1,0,0,1,0,0,2,1
LPPT,2020-09-03,DEP,145,1,0,0,0,0,0,0,0,0,0,6,20,49,25,21,9,2,0,6,2,1,2,1,0,0,0
LPPT,2020-09-04,ARR,146,0,0,0,0,0,1,4,0,6,15,21,40,17,17,4,5,6,3,0,1,0,1,1,0,0,4
LPPT,2020-09-04,DEP,151,0,0,0,0,0,0,0,0,0,0,7,15,49,33,19,8,8,4,2,0,1,1,1,0,0,3
LPPT,2020-09-05,ARR,146,0,1,0,0,0,0,1,0,11,11,13,29,24,25,13,6,4,1,1,2,0,1,1,0,0,2
LPPT,2020-09-05,DEP,148,0,0,0,0,0,0,1,0,0,0,3,19,45,32,14,6,8,3,3,2,3,2,1,1,1,4
LPPT,2020-09-06,ARR,157,0,0,0,2,0,3,5,5,20,16,20,26,18,19,11,3,4,0,0,1,1,2,0,0,1,0
LPPT,2020-09-06,DEP,152,0,0,0,0,0,0,0,0,0,0,7,19,36,44,16,14,7,4,0,0,4,0,0,0,0,1
LPPT,2020-09-07,ARR,148,0,0,0,0,1,4,6,17,26,19,21,16,14,9,4,4,3,0,2,0,1,0,0,0,0,1
LPPT,2020-09-07,DEP,141,0,0,0,0,0,0,1,0,0,1,6,27,37,37,12,5,5,1,3,2,2,0,1,0,0,1
LPPT,2020-09-08,ARR,108,0,0,2,0,4,3,11,18,13,11,13,14,8,4,2,2,1,0,1,0,1,0,0,0,0,0
LPPT,2020-09-08,DEP,108,0,0,0,0,0,0,0,0,0,0,3,21,36,28,12,2,2,0,2,0,0,1,1,0,0,0
LPPT,2020-09-09,ARR,122,1,0,0,0,1,2,9,9,17,17,10,12,12,10,7,2,4,1,1,2,1,1,0,0,0,3
LPPT,2020-09-09,DEP,125,0,0,0,0,0,0,0,0,0,2,7,19,38,27,13,6,3,1,0,1,1,0,1,2,0,4
