YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,TF,VALID_FL,NO_REF,TOTAL_REF_NB_FL,TOTAL_REF_TIME_MIN,TOTAL_ADD_TIME_MIN,COMMENT
2022,04,APR,LEBB,Bilbao,Spain,1904,1532,140,1392,16327.3775,3180.439166666666,NA
2022,04,APR,LEBL,Barcelona,Spain,12210,9851,12,9839,120634.265,30728.3683333333,NA
2022,04,APR,LEIB,Ibiza,Spain,2802,2142,5,2137,25054.9333333333,5314.5166666666655,NA
2022,04,APR,LEMD,Madrid - Barajas,Spain,14169,11561,206,11355,131160.11500000002,33047.135,NA
2022,04,APR,LEMG,Málaga,Spain,6361,4952,36,4916,59552.1483333333,15636.235,NA
2022,04,APR,LEPA,Palma de Mallorca,Spain,10057,8020,2,8018,96061.5616666667,24045.205,NA
2022,04,APR,LEVC,Valencia,Spain,3079,2416,0,2416,28410.9,5121.316666666666,NA
2022,04,APR,LEZL,Sevilla,Spain,2569,1846,32,1814,20090.9433333333,3272.739999999999,NA
2022,04,APR,ESGG,Göteborg,Sweden,1975,1616,52,1564,16785.0666666667,4467.2666666666655,NA
2022,04,APR,ESSA,Stockholm - Arlanda,Sweden,7078,5833,0,5833,66674.1091666667,12863.9575,NA
2022,04,APR,LSGG,Geneva,Switzerland,6689,5585,0,5585,66884.0708333333,18538.1125,NA
2022,04,APR,LSZH,Zürich,Switzerland,8902,7554,234,7320,87687.40000000001,23113.0166666667,NA
2022,04,APR,LTFM,Istanbul,Türkiye,15842,10423,22,10401,135025.1733333333,31415.376666666696,NA
2022,04,APR,EGBB,Birmingham,United Kingdom,3139,2527,0,2527,30127.8433333333,6038.756666666666,NA
2022,04,APR,EGCC,Manchester,United Kingdom,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2022,04,APR,EGGD,Bristol,United Kingdom,2736,1901,5,1896,22589.5,3678.183333333333,NA
2022,04,APR,EGGW,London - Luton,United Kingdom,5071,3842,50,3792,51600.300833333305,14996.9158333333,NA
2022,04,APR,EGKK,London - Gatwick,United Kingdom,9417,7329,130,7199,87727.9833333333,29102.583333333303,NA
2022,04,APR,EGLC,London - City,United Kingdom,2077,1991,104,1887,21778.966666666696,4060.083333333333,NA
2022,04,APR,EGLL,London - Heathrow,United Kingdom,16369,14379,6,14373,187776.66,66489.54000000001,NA
2022,04,APR,EGNT,Newcastle,United Kingdom,1687,1100,137,963,10817.1916666667,1912.4749999999992,NA
2022,04,APR,EGPD,Aberdeen,United Kingdom,1591,1237,1,1236,13840.5675,3412.315833333333,NA
2022,04,APR,EGPF,Glasgow,United Kingdom,2616,2014,67,1947,23458.4708333333,4075.645833333333,NA
2022,04,APR,EGPH,Edinburgh,United Kingdom,4092,3222,178,3044,35722.85,6544.866666666666,NA
2022,04,APR,EGSS,London - Stansted,United Kingdom,7458,5571,11,5560,72332.1333333333,18024.5166666667,NA
2022,05,MAY,LOWW,Vienna,Austria,9451,8003,0,8003,88408.6008333333,17305.1325,NA
2022,05,MAY,EBBR,Brussels,Belgium,8218,6312,59,6253,69498.0733333333,11885.9766666667,NA
2022,05,MAY,EBCI,Charleroi,Belgium,3382,2118,49,2069,22874.5,3658.733333333333,NA
2022,05,MAY,LBSF,Sofia,Bulgaria,2392,1822,50,1772,18846.1658333333,4499.317499999999,NA
2022,05,MAY,LDZA,Zagreb,Croatia,1863,1422,54,1368,15030.8525,3424.964166666666,NA
2022,05,MAY,LKPR,Prague,Czech Republic,4341,3634,0,3634,39096.243333333296,7033.123333333333,NA
2022,05,MAY,EKCH,Copenhagen - Kastrup,Denmark,9511,7700,70,7630,88086.77,17715.296666666698,NA
2022,05,MAY,EETN,Tallinn,Estonia,1822,903,19,884,9807.736666666666,2078.663333333333,NA
2022,05,MAY,EFHK,Helsinki - Vantaa,Finland,6249,4197,18,4179,45043.1916666667,10027.2416666667,NA
2022,05,MAY,LFBO,Toulouse-Blagnac,France,2984,2467,53,2414,28866.42,3713.9466666666663,NA
2022,05,MAY,LFLL,Lyon-Saint-Exupéry,France,3853,3204,0,3204,35331.2658333333,5747.934166666666,NA
2022,05,MAY,LFML,Marseille-Provence,France,4195,3406,262,3144,27740.7991666667,10692.0675,NA
2022,05,MAY,LFMN,Nice-Côte d’Azur,France,7055,6258,19,6239,70355.3925,25479.7575,NA
2022,05,MAY,LFPG,Paris-Charles-de-Gaulle,France,18556,15114,100,15014,200318.0175,34538.0491666667,NA
2022,05,MAY,LFPO,Paris-Orly,France,8673,7391,84,7307,90648.42,21508.08,NA
2022,05,MAY,LFSB,Bâle-Mulhouse,France,3643,2463,68,2395,28936.655,5600.528333333333,NA
2022,05,MAY,EDDB,Berlin - Brandenburg,Germany,7841,6648,82,6566,79664.4633333333,13068.57,NA
2022,05,MAY,EDDC,Dresden,Germany,656,530,66,464,5143.600833333333,859.915833333333,NA
2022,05,MAY,EDDE,Erfurt,Germany,334,75,75,0,NA,NA,NO REF FLIGHT
2022,05,MAY,EDDF,Frankfurt,Germany,18281,16374,75,16299,216083.21999999988,49102.6133333333,NA
2022,05,MAY,EDDG,Muenster-Osnabrueck,Germany,1265,355,34,321,3582.9666666666662,869.1333333333331,NA
2022,05,MAY,EDDH,Hamburg,Germany,5499,4360,165,4195,51584.190833333305,9112.9425,NA
2022,05,MAY,EDDK,Cologne-Bonn,Germany,5784,2970,196,2774,29782.6125,6064.354166666666,NA
2022,05,MAY,EDDL,Dusseldorf,Germany,6899,5584,112,5472,64605.7,10761.6333333333,NA
2022,05,MAY,EDDM,Munich,Germany,13555,12098,1,12097,138824.1049999999,30016.128333333298,NA
2022,05,MAY,EDDN,Nuremberg,Germany,2545,1226,56,1170,13828.135,2506.6816666666664,NA
2022,05,MAY,EDDP,Leipzig-Halle,Germany,3562,1442,160,1282,14837.5308333333,2418.7191666666663,NA
2022,05,MAY,EDDR,Saarbruecken,Germany,243,174,174,0,NA,NA,NO REF FLIGHT
2022,05,MAY,EDDS,Stuttgart,Germany,4642,2762,51,2711,31616.3808333333,4964.2025,NA
2022,05,MAY,EDDV,Hanover,Germany,3039,1288,263,1025,11489.11,2079.706666666666,NA
2022,05,MAY,EDDW,Bremen,Germany,1547,772,45,727,8748.79,1356.143333333333,NA
2022,05,MAY,LGAV,Athens,Greece,9304,6635,35,6600,74370.93833333331,20860.7783333333,NA
2022,05,MAY,LHBP,Budapest - Ferihegy,Hungary,4446,3425,119,3306,41252.3033333333,5802.83,NA
2022,05,MAY,EICK,Cork,Ireland,1744,690,221,469,5253.683333333333,1002.683333333333,NA
2022,05,MAY,EIDW,Dublin,Ireland,10166,7609,11,7598,80439.2816666667,34287.418333333306,NA
2022,05,MAY,LICC,Catania,Italy,3397,2834,7,2827,30843.8716666667,10776.595,NA
2022,05,MAY,LIMC,Milan - Malpensa,Italy,8497,6541,14,6527,71072.5366666667,20166.363333333305,NA
2022,05,MAY,LIME,Bergamo,Italy,4016,3125,213,2912,35177.85,6613.916666666666,NA
2022,05,MAY,LIMF,Torino Caselle,Italy,NA,NA,NA,NA,NA,NA,DATA ISSUE
2022,05,MAY,LIML,Milan - Linate,Italy,4722,4056,49,4007,40711.5,9439.25,NA
2022,05,MAY,LIPE,Bologna,Italy,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2022,05,MAY,LIPZ,Venice,Italy,3920,3246,31,3215,32393.5041666667,8390.4125,NA
2022,05,MAY,LIRA,Rome - Ciampino,Italy,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2022,05,MAY,LIRF,Rome - Fiumicino,Italy,9450,8253,13,8240,82994.48416666669,23154.0991666667,NA
2022,05,MAY,LIRN,Naples,Italy,4356,3523,50,3473,38232.936666666705,14971.9966666667,NA
2022,05,MAY,EVRA,Riga,Latvia,2362,1672,7,1665,18378.6116666667,3257.288333333333,NA
2022,05,MAY,ELLX,Luxembourg,Luxembourg,4189,2759,0,2759,31322.4916666667,6160.0250000000005,NA
2022,05,MAY,LMML,Malta,Malta,2922,1798,24,1774,18671.4191666667,5710.5975,NA
2022,05,MAY,GMMN,Mohammed V International,Morocco,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2022,05,MAY,GMMX,Menara,Morocco,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2022,05,MAY,EHAM,Amsterdam - Schiphol,Netherlands,20335,17501,51,17450,204553.4633333333,41212.7866666667,NA
2022,05,MAY,ENBR,Bergen,Norway,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2022,05,MAY,ENGM,Oslo - Gardermoen,Norway,10000,8520,48,8472,95610.8066666667,20804.4766666667,NA
2022,05,MAY,ENVA,Trondheim,Norway,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2022,05,MAY,ENZV,Stavanger,Norway,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2022,05,MAY,EPWA,Warszawa - Chopina,Poland,6646,5425,23,5402,61240.41,14434.8233333333,NA
2022,05,MAY,LPFR,Faro,Portugal,3251,2815,19,2796,32172.033333333304,3719.283333333333,NA
2022,05,MAY,LPPR,Porto,Portugal,4327,3438,19,3419,40771.6108333333,9518.439166666663,NA
2022,05,MAY,LPPT,Lisbon,Portugal,8971,7204,1069,6135,77143.5316666667,19690.685,NA
2022,05,MAY,LROP,Bucharest - Otopeni,Romania,4579,3162,81,3081,32502.4966666667,7229.836666666666,NA
2022,05,MAY,LZIB,Bratislava,Slovakia,1116,506,13,493,5328.216666666666,1239.9,NA
2022,05,MAY,LJLJ,Ljubljana,Slovenia,928,611,2,609,6816.776666666666,1507.24,NA
2022,05,MAY,GCFV,Fuerteventura,Spain,1828,1738,0,1738,20602.955,4468.595,NA
2022,05,MAY,GCLP,Gran Canaria,Spain,4446,3296,44,3252,40278.7333333333,10294,NA
2022,05,MAY,GCRR,Lanzarote,Spain,2483,2318,22,2296,28425.074166666695,5331.6425,NA
2022,05,MAY,GCTS,Tenerife Sur - Reina Sofia,Spain,2582,2166,11,2155,25920.353333333303,4070.979999999999,NA
2022,05,MAY,GCXO,Tenerife North,Spain,2914,1458,2,1456,15406.385,3411.131666666666,NA
2022,05,MAY,LEAL,Alicante,Spain,4345,3599,11,3588,43141.41666666671,9185.383333333337,NA
2022,05,MAY,LEBB,Bilbao,Spain,2067,1660,143,1517,17771.3416666667,2810.891666666666,NA
2022,05,MAY,LEBL,Barcelona,Spain,13175,10656,0,10656,128570.8333333333,31443.4333333333,NA
2022,05,MAY,LEIB,Ibiza,Spain,3969,3133,6,3127,36970.45,7164.233333333334,NA
2022,05,MAY,LEMD,Madrid - Barajas,Spain,15119,12334,188,12146,140195.9333333333,32189.75,NA
2022,05,MAY,LEMG,Málaga,Spain,6957,5440,35,5405,63896.8733333333,14812.0933333333,NA
2022,05,MAY,LEPA,Palma de Mallorca,Spain,11925,9478,0,9478,110900.18583333332,22791.2975,NA
2022,05,MAY,LEVC,Valencia,Spain,3234,2498,0,2498,29630.718333333298,4636.4316666666655,NA
2022,05,MAY,LEZL,Sevilla,Spain,2811,1954,35,1919,21405.4966666667,2988.1366666666663,NA
2022,05,MAY,ESGG,Göteborg,Sweden,2297,1887,75,1812,20617.35,4195.733333333333,NA
2022,05,MAY,ESSA,Stockholm - Arlanda,Sweden,8169,6708,0,6708,77223.1533333333,15236.18,NA
2022,05,MAY,LSGG,Geneva,Switzerland,7021,5829,0,5829,69218.2783333333,19773.9716666667,NA
2022,05,MAY,LSZH,Zürich,Switzerland,10103,8483,189,8294,99093.20416666668,25746.3791666667,NA
2022,05,MAY,LTFM,Istanbul,Türkiye,18758,12176,10,12166,154132.3024999999,39209.0975,NA
2022,05,MAY,EGBB,Birmingham,United Kingdom,3815,2895,0,2895,34607.5308333333,7350.685833333333,NA
2022,05,MAY,EGCC,Manchester,United Kingdom,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2022,05,MAY,EGGD,Bristol,United Kingdom,3361,2220,6,2214,26566.0991666667,4396.834166666666,NA
2022,05,MAY,EGGW,London - Luton,United Kingdom,5776,4323,16,4307,57474.2583333333,17088.4583333333,NA
2022,05,MAY,EGKK,London - Gatwick,United Kingdom,10977,8385,381,8004,98126.71,37783.8233333333,NA
2022,05,MAY,EGLC,London - City,United Kingdom,2418,2290,43,2247,23845.723333333302,4439.51,NA
2022,05,MAY,EGLL,London - Heathrow,United Kingdom,17665,15524,9,15515,196484.7958333333,79181.7375,NA
2022,05,MAY,EGNT,Newcastle,United Kingdom,2135,1345,105,1240,14478.925,2632.7583333333328,NA
2022,05,MAY,EGPD,Aberdeen,United Kingdom,1696,1357,0,1357,15162.382500000002,4075.834166666666,NA
2022,05,MAY,EGPF,Glasgow,United Kingdom,3195,2377,38,2339,28339.666666666697,5716.2,NA
2022,05,MAY,EGPH,Edinburgh,United Kingdom,4662,3626,189,3437,41367.698333333305,7715.101666666666,NA
2022,05,MAY,EGSS,London - Stansted,United Kingdom,8237,6115,17,6098,76546.75,15983.966666666702,NA
2022,06,JUN,LOWW,Vienna,Austria,9923,8231,0,8231,90662.14,18448.56,NA
2022,06,JUN,EBBR,Brussels,Belgium,8051,6100,51,6049,68863.9133333333,12204.5366666667,NA
2022,06,JUN,EBCI,Charleroi,Belgium,3270,1994,48,1946,21672.12,3598.329999999999,NA
2022,06,JUN,LBSF,Sofia,Bulgaria,2370,1760,81,1679,17962.0233333333,4275.21,NA
2022,06,JUN,LDZA,Zagreb,Croatia,1876,1421,34,1387,15106.8916666667,3299.558333333333,NA
2022,06,JUN,LKPR,Prague,Czech Republic,5023,3981,0,3981,42716.4433333333,8078.473333333333,NA
2022,06,JUN,EKCH,Copenhagen - Kastrup,Denmark,9548,7482,83,7399,85260.065,15063.9016666667,NA
2022,06,JUN,EETN,Tallinn,Estonia,1804,858,16,842,9268.771666666666,1413.561666666666,NA
2022,06,JUN,EFHK,Helsinki - Vantaa,Finland,5949,3911,2,3909,41968.7275,7933.105833333333,NA
2022,06,JUN,LFBO,Toulouse-Blagnac,France,3105,2616,89,2527,30147.9625,4346.904166666666,NA
2022,06,JUN,LFLL,Lyon-Saint-Exupéry,France,3762,3085,9,3076,34438.66666666671,5975.883333333333,NA
2022,06,JUN,LFML,Marseille-Provence,France,4203,3374,72,3302,29060.11,11309.3233333333,NA
2022,06,JUN,LFMN,Nice-Côte d’Azur,France,7089,6287,57,6230,70138.8,23171.7833333333,NA
2022,06,JUN,LFPG,Paris-Charles-de-Gaulle,France,18665,14855,104,14751,196862.9224999999,30224.6108333333,NA
2022,06,JUN,LFPO,Paris-Orly,France,8966,7713,78,7635,94337.45,15332.4333333333,NA
2022,06,JUN,LFSB,Bâle-Mulhouse,France,3879,2593,59,2534,30567.3016666667,6543.348333333333,NA
2022,06,JUN,EDDB,Berlin - Brandenburg,Germany,7740,6471,85,6386,77145.785,11828.4816666667,NA
2022,06,JUN,EDDC,Dresden,Germany,564,456,60,396,4358.666666666666,762.0500000000001,NA
2022,06,JUN,EDDE,Erfurt,Germany,363,71,71,0,NA,NA,NO REF FLIGHT
2022,06,JUN,EDDF,Frankfurt,Germany,17941,15976,67,15909,207706.0099999999,39465.70666666671,NA
2022,06,JUN,EDDG,Muenster-Osnabrueck,Germany,1280,375,50,325,3591.399999999999,688.1166666666671,NA
2022,06,JUN,EDDH,Hamburg,Germany,5390,4124,209,3915,47029.16,8020.206666666666,NA
2022,06,JUN,EDDK,Cologne-Bonn,Germany,5945,2962,165,2797,31670.703333333306,5401.3133333333335,NA
2022,06,JUN,EDDL,Dusseldorf,Germany,7088,5643,729,4914,58889.88833333331,9593.145,NA
2022,06,JUN,EDDM,Munich,Germany,13842,12054,0,12054,138721.80666666658,28733.26,NA
2022,06,JUN,EDDN,Nuremberg,Germany,2743,1298,48,1250,14926.8916666667,2667.274999999999,NA
2022,06,JUN,EDDP,Leipzig-Halle,Germany,3464,1412,87,1325,15420.7625,2247.7375,NA
2022,06,JUN,EDDR,Saarbruecken,Germany,279,204,204,0,NA,NA,NO REF FLIGHT
2022,06,JUN,EDDS,Stuttgart,Germany,4541,2929,58,2871,33679.046666666705,4978.219999999999,NA
2022,06,JUN,EDDV,Hanover,Germany,3358,1284,132,1152,12782.6825,2356.7841666666664,NA
2022,06,JUN,EDDW,Bremen,Germany,1563,762,51,711,8423.5725,1359.644166666666,NA
2022,06,JUN,LGAV,Athens,Greece,10855,7248,37,7211,81142.29916666671,25634.4008333333,NA
2022,06,JUN,LHBP,Budapest - Ferihegy,Hungary,4705,3574,121,3453,42817.1516666667,6590.6816666666655,NA
2022,06,JUN,EICK,Cork,Ireland,1643,758,232,526,5794,1165.616666666666,NA
2022,06,JUN,EIDW,Dublin,Ireland,10163,7503,0,7503,81706.71166666671,36291.2216666667,NA
2022,06,JUN,LICC,Catania,Italy,3622,2994,17,2977,32426.2666666667,11964.9333333333,NA
2022,06,JUN,LIMC,Milan - Malpensa,Italy,8666,6610,53,6557,70487.5366666667,27617.9133333333,NA
2022,06,JUN,LIME,Bergamo,Italy,4020,3027,78,2949,35338.25,7031.9000000000005,NA
2022,06,JUN,LIMF,Torino Caselle,Italy,NA,NA,NA,NA,NA,NA,DATA ISSUE
2022,06,JUN,LIML,Milan - Linate,Italy,4988,4222,22,4200,42762.55,12140.966666666702,NA
2022,06,JUN,LIPE,Bologna,Italy,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2022,06,JUN,LIPZ,Venice,Italy,4242,3475,39,3436,34782.4583333333,9063.591666666664,NA
2022,06,JUN,LIRA,Rome - Ciampino,Italy,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2022,06,JUN,LIRF,Rome - Fiumicino,Italy,10045,8647,44,8603,89618.36166666671,25647.9216666667,NA
2022,06,JUN,LIRN,Naples,Italy,4751,3780,79,3701,41064.23666666671,21107.863333333305,NA
2022,06,JUN,EVRA,Riga,Latvia,2406,1623,6,1617,17860.7291666667,3017.137499999999,NA
2022,06,JUN,ELLX,Luxembourg,Luxembourg,4197,2715,0,2715,30987.2666666667,5789.033333333333,NA
2022,06,JUN,LMML,Malta,Malta,3027,1861,32,1829,19238.6458333333,5117.8375,NA
