YEAR,ADEP,ADES,ADEP_REGION,ADES_REGION,FLTS,EUR_APT,BRA_APT,EUR_STUDY,BRA_STUDY,DIRECTION
2025,SBFZ,LPCS,BRA,EUR,1,LPCS,SBFZ,FALSE,FALSE,Brazil to Europe
2025,SBFZ,LPFR,BRA,EUR,1,LPFR,SBFZ,FALSE,FALSE,Brazil to Europe
2025,SBFZ,LPMA,BRA,EUR,1,LPMA,SBFZ,FALSE,FALSE,Brazil to Europe
2025,SBFZ,LPPD,BRA,EUR,2,LPPD,SBFZ,FALSE,FALSE,Brazil to Europe
2025,SBFZ,LPPT,BRA,EUR,440,LPPT,SBFZ,TRUE,FALSE,Brazil to Europe
2025,SBFZ,LSZH,BRA,EUR,2,LSZH,SBFZ,TRUE,FALSE,Brazil to Europe
2025,SBFZ,LZIB,BRA,EUR,1,LZIB,SBFZ,FALSE,FALSE,Brazil to Europe
2025,SBGL,EDDB,BRA,EUR,2,EDDB,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,EDDF,BRA,EUR,212,EDDF,SBGL,TRUE,TRUE,Brazil to Europe
2025,SBGL,EDDK,BRA,EUR,2,EDDK,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,EGGW,BRA,EUR,2,EGGW,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,EGLF,BRA,EUR,4,EGLF,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,EGLL,BRA,EUR,367,EGLL,SBGL,TRUE,TRUE,Brazil to Europe
2025,SBGL,EGPN,BRA,EUR,1,EGPN,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,EGSS,BRA,EUR,4,EGSS,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,EGYP,BRA,EUR,4,EGYP,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,EHAM,BRA,EUR,362,EHAM,SBGL,TRUE,TRUE,Brazil to Europe
2025,SBGL,EIDW,BRA,EUR,1,EIDW,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,EINN,BRA,EUR,1,EINN,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,ELLX,BRA,EUR,11,ELLX,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,ENGM,BRA,EUR,1,ENGM,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,EPRZ,BRA,EUR,1,EPRZ,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,ESKN,BRA,EUR,1,ESKN,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,ESSB,BRA,EUR,1,ESSB,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LEBB,BRA,EUR,1,LEBB,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LEBL,BRA,EUR,1,LEBL,SBGL,TRUE,TRUE,Brazil to Europe
2025,SBGL,LEIB,BRA,EUR,1,LEIB,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LEMD,BRA,EUR,234,LEMD,SBGL,TRUE,TRUE,Brazil to Europe
2025,SBGL,LEMG,BRA,EUR,1,LEMG,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LEST,BRA,EUR,1,LEST,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LFBT,BRA,EUR,1,LFBT,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LFLP,BRA,EUR,1,LFLP,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LFLS,BRA,EUR,1,LFLS,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LFML,BRA,EUR,1,LFML,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LFMN,BRA,EUR,1,LFMN,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LFMV,BRA,EUR,1,LFMV,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LFPB,BRA,EUR,11,LFPB,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LFPG,BRA,EUR,457,LFPG,SBGL,TRUE,TRUE,Brazil to Europe
2025,SBGL,LFPO,BRA,EUR,2,LFPO,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LGAV,BRA,EUR,4,LGAV,SBGL,TRUE,TRUE,Brazil to Europe
2025,SBGL,LGKR,BRA,EUR,1,LGKR,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LIBD,BRA,EUR,1,LIBD,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LIEO,BRA,EUR,1,LIEO,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LIMC,BRA,EUR,1,LIMC,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LIML,BRA,EUR,4,LIML,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LIPB,BRA,EUR,1,LIPB,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LIPQ,BRA,EUR,1,LIPQ,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LIRA,BRA,EUR,9,LIRA,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LIRF,BRA,EUR,367,LIRF,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LIRN,BRA,EUR,1,LIRN,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LIRP,BRA,EUR,1,LIRP,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LIRZ,BRA,EUR,1,LIRZ,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LKPD,BRA,EUR,1,LKPD,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LKPR,BRA,EUR,1,LKPR,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LPCS,BRA,EUR,4,LPCS,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LPPR,BRA,EUR,110,LPPR,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LPPT,BRA,EUR,621,LPPT,SBGL,TRUE,TRUE,Brazil to Europe
2025,SBGL,LSZA,BRA,EUR,1,LSZA,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGL,LSZH,BRA,EUR,4,LSZH,SBGL,TRUE,TRUE,Brazil to Europe
2025,SBGL,LTBA,BRA,EUR,1,LTBA,SBGL,FALSE,TRUE,Brazil to Europe
2025,SBGO,EDDK,BRA,EUR,1,EDDK,SBGO,FALSE,FALSE,Brazil to Europe
2025,SBGO,EGSS,BRA,EUR,1,EGSS,SBGO,FALSE,FALSE,Brazil to Europe
2025,SBGO,LEMD,BRA,EUR,1,LEMD,SBGO,TRUE,FALSE,Brazil to Europe
2025,SBGO,LFLB,BRA,EUR,1,LFLB,SBGO,FALSE,FALSE,Brazil to Europe
2025,SBGO,LIRA,BRA,EUR,1,LIRA,SBGO,FALSE,FALSE,Brazil to Europe
2025,SBGO,LMML,BRA,EUR,1,LMML,SBGO,FALSE,FALSE,Brazil to Europe
2025,SBGR,EBBR,BRA,EUR,1,EBBR,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,EDDF,BRA,EUR,749,EDDF,SBGR,TRUE,TRUE,Brazil to Europe
2025,SBGR,EDDM,BRA,EUR,66,EDDM,SBGR,TRUE,TRUE,Brazil to Europe
2025,SBGR,EDDS,BRA,EUR,1,EDDS,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,EDMO,BRA,EUR,1,EDMO,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,EDNY,BRA,EUR,1,EDNY,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,EGGW,BRA,EUR,2,EGGW,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,EGKB,BRA,EUR,1,EGKB,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,EGLF,BRA,EUR,5,EGLF,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,EGLL,BRA,EUR,787,EGLL,SBGR,TRUE,TRUE,Brazil to Europe
2025,SBGR,EGSS,BRA,EUR,1,EGSS,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,EGYP,BRA,EUR,2,EGYP,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,EHAM,BRA,EUR,387,EHAM,SBGR,TRUE,TRUE,Brazil to Europe
2025,SBGR,EHRD,BRA,EUR,1,EHRD,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,ELLX,BRA,EUR,1,ELLX,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LCLK,BRA,EUR,3,LCLK,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LDZD,BRA,EUR,1,LDZD,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LEAL,BRA,EUR,1,LEAL,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LEBL,BRA,EUR,239,LEBL,SBGR,TRUE,TRUE,Brazil to Europe
2025,SBGR,LEGE,BRA,EUR,1,LEGE,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LEIB,BRA,EUR,4,LEIB,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LEMD,BRA,EUR,1842,LEMD,SBGR,TRUE,TRUE,Brazil to Europe
2025,SBGR,LEMH,BRA,EUR,1,LEMH,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LEVC,BRA,EUR,1,LEVC,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LEZG,BRA,EUR,1,LEZG,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LFBO,BRA,EUR,1,LFBO,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LFLC,BRA,EUR,1,LFLC,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LFLL,BRA,EUR,2,LFLL,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LFLS,BRA,EUR,2,LFLS,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LFLY,BRA,EUR,1,LFLY,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LFML,BRA,EUR,1,LFML,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LFMN,BRA,EUR,7,LFMN,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LFPB,BRA,EUR,22,LFPB,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LFPG,BRA,EUR,1098,LFPG,SBGR,TRUE,TRUE,Brazil to Europe
2025,SBGR,LFSB,BRA,EUR,2,LFSB,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LGAV,BRA,EUR,4,LGAV,SBGR,TRUE,TRUE,Brazil to Europe
2025,SBGR,LIBD,BRA,EUR,1,LIBD,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LICC,BRA,EUR,1,LICC,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LIEO,BRA,EUR,1,LIEO,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LIMC,BRA,EUR,347,LIMC,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LIML,BRA,EUR,1,LIML,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LIPO,BRA,EUR,1,LIPO,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LIRA,BRA,EUR,5,LIRA,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LIRF,BRA,EUR,997,LIRF,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LIRP,BRA,EUR,1,LIRP,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LIRS,BRA,EUR,1,LIRS,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LKPR,BRA,EUR,3,LKPR,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LLBG,BRA,EUR,1,LLBG,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LMML,BRA,EUR,1,LMML,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LPCS,BRA,EUR,11,LPCS,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LPMA,BRA,EUR,1,LPMA,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LPPR,BRA,EUR,167,LPPR,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LPPT,BRA,EUR,1565,LPPT,SBGR,TRUE,TRUE,Brazil to Europe
2025,SBGR,LSGG,BRA,EUR,7,LSGG,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LSZH,BRA,EUR,370,LSZH,SBGR,TRUE,TRUE,Brazil to Europe
2025,SBGR,LSZS,BRA,EUR,1,LSZS,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LTBA,BRA,EUR,1,LTBA,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LTFE,BRA,EUR,2,LTFE,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBGR,LTFM,BRA,EUR,583,LTFM,SBGR,TRUE,TRUE,Brazil to Europe
2025,SBGR,LYBE,BRA,EUR,1,LYBE,SBGR,FALSE,TRUE,Brazil to Europe
2025,SBJH,EDDB,BRA,EUR,2,EDDB,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,EDDK,BRA,EUR,1,EDDK,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,EDDM,BRA,EUR,1,EDDM,SBJH,TRUE,FALSE,Brazil to Europe
2025,SBJH,EGGW,BRA,EUR,12,EGGW,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,EGKB,BRA,EUR,1,EGKB,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,EGLF,BRA,EUR,6,EGLF,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,EGSS,BRA,EUR,3,EGSS,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,EGTK,BRA,EUR,2,EGTK,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,EGWU,BRA,EUR,5,EGWU,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,EHAM,BRA,EUR,1,EHAM,SBJH,TRUE,FALSE,Brazil to Europe
2025,SBJH,EHRD,BRA,EUR,1,EHRD,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,EKCH,BRA,EUR,2,EKCH,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,ELLX,BRA,EUR,3,ELLX,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LDRI,BRA,EUR,2,LDRI,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LEBB,BRA,EUR,1,LEBB,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LEBL,BRA,EUR,1,LEBL,SBJH,TRUE,FALSE,Brazil to Europe
2025,SBJH,LEIB,BRA,EUR,7,LEIB,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LEMD,BRA,EUR,6,LEMD,SBJH,TRUE,FALSE,Brazil to Europe
2025,SBJH,LEMG,BRA,EUR,1,LEMG,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LEPA,BRA,EUR,2,LEPA,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LERS,BRA,EUR,1,LERS,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LESO,BRA,EUR,3,LESO,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LEVC,BRA,EUR,1,LEVC,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LFLB,BRA,EUR,2,LFLB,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LFMN,BRA,EUR,14,LFMN,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LFMV,BRA,EUR,3,LFMV,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LFPB,BRA,EUR,24,LFPB,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LFPG,BRA,EUR,1,LFPG,SBJH,TRUE,FALSE,Brazil to Europe
2025,SBJH,LFSB,BRA,EUR,2,LFSB,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LGAV,BRA,EUR,3,LGAV,SBJH,TRUE,FALSE,Brazil to Europe
2025,SBJH,LGKO,BRA,EUR,1,LGKO,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LHBP,BRA,EUR,1,LHBP,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LICC,BRA,EUR,3,LICC,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LIEE,BRA,EUR,1,LIEE,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LIEO,BRA,EUR,7,LIEO,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LIMC,BRA,EUR,2,LIMC,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LIMF,BRA,EUR,1,LIMF,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LIMJ,BRA,EUR,2,LIMJ,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LIML,BRA,EUR,10,LIML,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LIPZ,BRA,EUR,1,LIPZ,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LIRA,BRA,EUR,3,LIRA,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LIRF,BRA,EUR,1,LIRF,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LIRN,BRA,EUR,2,LIRN,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LIRQ,BRA,EUR,1,LIRQ,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LMML,BRA,EUR,5,LMML,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LPCS,BRA,EUR,25,LPCS,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LPMA,BRA,EUR,1,LPMA,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LPPR,BRA,EUR,6,LPPR,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LSGG,BRA,EUR,18,LSGG,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LSMP,BRA,EUR,1,LSMP,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LSZH,BRA,EUR,5,LSZH,SBJH,TRUE,FALSE,Brazil to Europe
2025,SBJH,LSZS,BRA,EUR,1,LSZS,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LTBA,BRA,EUR,1,LTBA,SBJH,FALSE,FALSE,Brazil to Europe
2025,SBJH,LTFM,BRA,EUR,1,LTFM,SBJH,TRUE,FALSE,Brazil to Europe
2025,SBKP,EBBR,BRA,EUR,3,EBBR,SBKP,FALSE,TRUE,Brazil to Europe
2025,SBKP,EBLG,BRA,EUR,2,EBLG,SBKP,FALSE,TRUE,Brazil to Europe
2025,SBKP,EDDF,BRA,EUR,89,EDDF,SBKP,TRUE,TRUE,Brazil to Europe
2025,SBKP,EDDP,BRA,EUR,1,EDDP,SBKP,FALSE,TRUE,Brazil to Europe
2025,SBKP,EGNX,BRA,EUR,1,EGNX,SBKP,FALSE,TRUE,Brazil to Europe
2025,SBKP,EGVN,BRA,EUR,1,EGVN,SBKP,FALSE,TRUE,Brazil to Europe
2025,SBKP,ELLX,BRA,EUR,101,ELLX,SBKP,FALSE,TRUE,Brazil to Europe
2025,SBKP,LEBL,BRA,EUR,1,LEBL,SBKP,TRUE,TRUE,Brazil to Europe
2025,SBKP,LEMD,BRA,EUR,146,LEMD,SBKP,TRUE,TRUE,Brazil to Europe
2025,SBKP,LFBZ,BRA,EUR,1,LFBZ,SBKP,FALSE,TRUE,Brazil to Europe
2025,SBKP,LFMN,BRA,EUR,1,LFMN,SBKP,FALSE,TRUE,Brazil to Europe
2025,SBKP,LFPB,BRA,EUR,4,LFPB,SBKP,FALSE,TRUE,Brazil to Europe
2025,SBKP,LFPO,BRA,EUR,291,LFPO,SBKP,FALSE,TRUE,Brazil to Europe
2025,SBKP,LHBP,BRA,EUR,1,LHBP,SBKP,FALSE,TRUE,Brazil to Europe
2025,SBKP,LICT,BRA,EUR,1,LICT,SBKP,FALSE,TRUE,Brazil to Europe
2025,SBKP,LIPZ,BRA,EUR,1,LIPZ,SBKP,FALSE,TRUE,Brazil to Europe
2025,SBKP,LIRF,BRA,EUR,1,LIRF,SBKP,FALSE,TRUE,Brazil to Europe
2025,SBKP,LPPR,BRA,EUR,93,LPPR,SBKP,FALSE,TRUE,Brazil to Europe
2025,SBKP,LPPT,BRA,EUR,662,LPPT,SBKP,TRUE,TRUE,Brazil to Europe
2025,SBKP,LSGG,BRA,EUR,1,LSGG,SBKP,FALSE,TRUE,Brazil to Europe
2025,SBKP,LYBE,BRA,EUR,1,LYBE,SBKP,FALSE,TRUE,Brazil to Europe
2025,SBMO,LPPR,BRA,EUR,1,LPPR,SBMO,FALSE,FALSE,Brazil to Europe
2025,SBMO,LPPT,BRA,EUR,1,LPPT,SBMO,TRUE,FALSE,Brazil to Europe
2025,SBNF,LEST,BRA,EUR,1,LEST,SBNF,FALSE,FALSE,Brazil to Europe
2025,SBPA,LEBL,BRA,EUR,2,LEBL,SBPA,TRUE,TRUE,Brazil to Europe
2025,SBPA,LEMD,BRA,EUR,1,LEMD,SBPA,TRUE,TRUE,Brazil to Europe
2025,SBPA,LFMN,BRA,EUR,1,LFMN,SBPA,FALSE,TRUE,Brazil to Europe
2025,SBPA,LFMP,BRA,EUR,1,LFMP,SBPA,FALSE,TRUE,Brazil to Europe
2025,SBPA,LPPT,BRA,EUR,119,LPPT,SBPA,TRUE,TRUE,Brazil to Europe
2025,SBPA,LSGG,BRA,EUR,1,LSGG,SBPA,FALSE,TRUE,Brazil to Europe
2025,SBPS,EDDB,BRA,EUR,1,EDDB,SBPS,FALSE,FALSE,Brazil to Europe
2025,SBPS,LEMD,BRA,EUR,1,LEMD,SBPS,TRUE,FALSE,Brazil to Europe
2025,SBPS,LIRA,BRA,EUR,1,LIRA,SBPS,FALSE,FALSE,Brazil to Europe
2025,SBPS,LSGG,BRA,EUR,4,LSGG,SBPS,FALSE,FALSE,Brazil to Europe
2025,SBRF,EDDF,BRA,EUR,1,EDDF,SBRF,TRUE,TRUE,Brazil to Europe
2025,SBRF,EGNJ,BRA,EUR,1,EGNJ,SBRF,FALSE,TRUE,Brazil to Europe
2025,SBRF,EHEH,BRA,EUR,1,EHEH,SBRF,FALSE,TRUE,Brazil to Europe
2025,SBRF,LEAM,BRA,EUR,1,LEAM,SBRF,FALSE,TRUE,Brazil to Europe
2025,SBRF,LEMD,BRA,EUR,89,LEMD,SBRF,TRUE,TRUE,Brazil to Europe
2025,SBRF,LESA,BRA,EUR,1,LESA,SBRF,FALSE,TRUE,Brazil to Europe
2025,SBRF,LETL,BRA,EUR,1,LETL,SBRF,FALSE,TRUE,Brazil to Europe
2025,SBRF,LETO,BRA,EUR,3,LETO,SBRF,FALSE,TRUE,Brazil to Europe
2025,SBRF,LFBD,BRA,EUR,1,LFBD,SBRF,FALSE,TRUE,Brazil to Europe
2025,SBRF,LFLS,BRA,EUR,1,LFLS,SBRF,FALSE,TRUE,Brazil to Europe
2025,SBRF,LFMN,BRA,EUR,2,LFMN,SBRF,FALSE,TRUE,Brazil to Europe
2025,SBRF,LFPB,BRA,EUR,1,LFPB,SBRF,FALSE,TRUE,Brazil to Europe
2025,SBRF,LIML,BRA,EUR,2,LIML,SBRF,FALSE,TRUE,Brazil to Europe
2025,SBRF,LIRF,BRA,EUR,1,LIRF,SBRF,FALSE,TRUE,Brazil to Europe
2025,SBRF,LMML,BRA,EUR,1,LMML,SBRF,FALSE,TRUE,Brazil to Europe
2025,SBRF,LPAR,BRA,EUR,1,LPAR,SBRF,FALSE,TRUE,Brazil to Europe
2025,SBRF,LPCS,BRA,EUR,3,LPCS,SBRF,FALSE,TRUE,Brazil to Europe
2025,SBRF,LPPR,BRA,EUR,86,LPPR,SBRF,FALSE,TRUE,Brazil to Europe
2025,SBRF,LPPT,BRA,EUR,558,LPPT,SBRF,TRUE,TRUE,Brazil to Europe
2025,SBRF,LSGG,BRA,EUR,2,LSGG,SBRF,FALSE,TRUE,Brazil to Europe
2025,SBRF,LSZH,BRA,EUR,2,LSZH,SBRF,TRUE,TRUE,Brazil to Europe
2025,SBSG,EDDM,BRA,EUR,1,EDDM,SBSG,TRUE,FALSE,Brazil to Europe
2025,SBSG,EGGW,BRA,EUR,1,EGGW,SBSG,FALSE,FALSE,Brazil to Europe
2025,SBSG,EGPH,BRA,EUR,1,EGPH,SBSG,FALSE,FALSE,Brazil to Europe
2025,SBSG,LEMD,BRA,EUR,4,LEMD,SBSG,TRUE,FALSE,Brazil to Europe
2025,SBSG,LEMG,BRA,EUR,1,LEMG,SBSG,FALSE,FALSE,Brazil to Europe
2025,SBSG,LEMH,BRA,EUR,1,LEMH,SBSG,FALSE,FALSE,Brazil to Europe
2025,SBSG,LEZG,BRA,EUR,1,LEZG,SBSG,FALSE,FALSE,Brazil to Europe
2025,SBSG,LFML,BRA,EUR,1,LFML,SBSG,FALSE,FALSE,Brazil to Europe
2025,SBSG,LFPB,BRA,EUR,1,LFPB,SBSG,FALSE,FALSE,Brazil to Europe
2025,SBSG,LGAV,BRA,EUR,1,LGAV,SBSG,TRUE,FALSE,Brazil to Europe
2025,SBSG,LIEO,BRA,EUR,1,LIEO,SBSG,FALSE,FALSE,Brazil to Europe
2025,SBSG,LIPH,BRA,EUR,1,LIPH,SBSG,FALSE,FALSE,Brazil to Europe
2025,SBSG,LPCS,BRA,EUR,1,LPCS,SBSG,FALSE,FALSE,Brazil to Europe
2025,SBSG,LPPR,BRA,EUR,1,LPPR,SBSG,FALSE,FALSE,Brazil to Europe
2025,SBSG,LPPT,BRA,EUR,332,LPPT,SBSG,TRUE,FALSE,Brazil to Europe
2025,SBSJ,ELLX,BRA,EUR,10,ELLX,SBSJ,FALSE,FALSE,Brazil to Europe
2025,SBSL,LSGG,BRA,EUR,1,LSGG,SBSL,FALSE,FALSE,Brazil to Europe
2025,SBSV,EGGW,BRA,EUR,1,EGGW,SBSV,FALSE,TRUE,Brazil to Europe
2025,SBSV,LEMD,BRA,EUR,179,LEMD,SBSV,TRUE,TRUE,Brazil to Europe
2025,SBSV,LEST,BRA,EUR,3,LEST,SBSV,FALSE,TRUE,Brazil to Europe
2025,SBSV,LFPG,BRA,EUR,163,LFPG,SBSV,TRUE,TRUE,Brazil to Europe
2025,SBSV,LIRA,BRA,EUR,2,LIRA,SBSV,FALSE,TRUE,Brazil to Europe
2025,SBSV,LPPR,BRA,EUR,3,LPPR,SBSV,FALSE,TRUE,Brazil to Europe
2025,SBSV,LPPT,BRA,EUR,353,LPPT,SBSV,TRUE,TRUE,Brazil to Europe
2025,SBSV,LSGS,BRA,EUR,1,LSGS,SBSV,FALSE,TRUE,Brazil to Europe
